index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
15,Uber,B02764,B02764,2021-01-15T07:30:00.000Z,2021-01-15T07:26:44.000Z,2021-01-15T07:27:51.000Z,2021-01-15T08:12:42.000Z,76,236,15.13,2691,57.57,6.12,1.91,5.65,2.75,,0.0,39.21,N,N,"",N,N,7.0,2021.0,1.0,15.0,1,18.36,East New York,Upper East Side North
244,Uber,B02882,B02882,2021-01-28T10:31:22.000Z,2021-01-28T10:35:44.000Z,2021-01-28T10:36:24.000Z,2021-01-28T10:50:05.000Z,196,260,2.72,821,12.94,0.0,0.39,1.15,0.0,,0.0,9.87,N,N,"",N,N,10.0,2021.0,1.0,28.0,1,3.0699997,Rego Park,Woodside
365,Uber,B02875,B02875,2021-01-23T01:11:08.000Z,2021-01-23T01:19:55.000Z,2021-01-23T01:20:11.000Z,2021-01-23T01:30:55.000Z,148,231,1.91,644,10.45,0.0,0.31,0.93,2.75,,0.0,7.5,N,N,"",N,N,1.0,2021.0,1.0,23.0,0,2.9499998,Lower East Side,TriBeCa/Civic Center
539,Uber,B02882,B02882,2021-01-10T23:34:47.000Z,2021-01-10T23:37:00.000Z,2021-01-10T23:38:09.000Z,2021-01-10T23:54:31.000Z,159,47,2.91,982,10.24,0.0,0.31,0.91,0.0,,0.0,11.43,N,N,"",N,N,23.0,2021.0,1.0,10.0,1,-1.1900005,Melrose South,Claremont/Bathgate
410,Uber,B02878,B02878,2021-01-07T18:49:47.000Z,2021-01-07T18:50:42.000Z,2021-01-07T18:50:55.000Z,2021-01-07T18:58:37.000Z,163,50,1.75,462,8.67,0.0,0.28,0.82,2.75,,0.0,5.79,N,N,"",N,N,18.0,2021.0,1.0,7.0,1,2.88,Midtown North,Clinton West
792,Uber,B02765,B02765,2021-01-22T19:35:12.000Z,2021-01-22T19:37:23.000Z,2021-01-22T19:38:54.000Z,2021-01-22T20:02:20.000Z,143,114,4.89,1406,19.75,0.0,0.59,1.75,2.75,,0.0,20.91,N,N,"",N,N,19.0,2021.0,1.0,22.0,1,-1.1599998,Lincoln Square West,Greenwich Village South
937,Uber,B02883,B02883,2021-01-23T18:34:52.000Z,2021-01-23T18:38:22.000Z,2021-01-23T18:38:28.000Z,2021-01-23T19:09:02.000Z,130,65,13.9,1834,36.82,0.0,1.1,3.27,0.0,,0.0,30.68,N,N,"",N,N,18.0,2021.0,1.0,23.0,1,6.1399994,Jamaica,Downtown Brooklyn/MetroTech
797,Uber,B02764,B02764,2021-01-30T11:54:52.000Z,2021-01-30T11:59:00.000Z,2021-01-30T11:59:19.000Z,2021-01-30T12:11:28.000Z,37,36,1.8,729,10.77,0.0,0.32,0.96,0.0,,0.0,8.09,N,N,"",N,N,11.0,2021.0,1.0,30.0,1,2.6800003,Bushwick South,Bushwick North
209,Lyft,B02510,,2021-01-19T09:58:57.000Z,,2021-01-19T10:01:57.000Z,2021-01-19T10:15:08.000Z,259,265,1.924,791,7.62,0.0,0.23,0.68,0.0,,0.0,9.34,N,N,N,N,N,9.0,2021.0,1.0,19.0,1,-1.7200003,Woodlawn/Wakefield,
810,Uber,B02864,B02864,2021-01-15T09:40:50.000Z,2021-01-15T09:43:34.000Z,2021-01-15T09:43:35.000Z,2021-01-15T10:01:44.000Z,237,179,6.02,1089,23.27,6.12,0.88,2.61,2.75,,0.0,15.75,N,N,"",N,N,9.0,2021.0,1.0,15.0,1,7.5200005,Upper East Side South,Old Astoria
