index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
882,Uber,B02875,B02875,2021-01-06T21:49:33.000Z,2021-01-06T21:51:31.000Z,2021-01-06T21:53:32.000Z,2021-01-06T22:10:43.000Z,259,265,6.58,1032,22.72,0.0,0.68,2.02,0.0,,0.0,17.87,N,N,"",N,N,21.0,2021.0,1.0,6.0,1,4.8499985,Woodlawn/Wakefield,
305,Uber,B02764,B02764,2021-01-13T10:31:47.000Z,2021-01-13T10:33:21.000Z,2021-01-13T10:35:24.000Z,2021-01-13T10:42:49.000Z,61,61,1.3,446,7.5,0.0,0.23,0.67,0.0,,0.0,5.63,N,N,"",N,N,10.0,2021.0,1.0,13.0,1,1.8699999,Crown Heights North,Crown Heights North
106,Uber,B02872,B02872,2021-01-09T12:49:17.000Z,2021-01-09T12:51:35.000Z,2021-01-09T12:51:42.000Z,2021-01-09T13:01:09.000Z,33,257,4.15,567,14.05,0.0,0.42,1.25,0.0,,5.0,9.33,N,N,"",N,N,12.0,2021.0,1.0,9.0,1,9.719999,Brooklyn Heights,Windsor Terrace
687,Uber,B02866,B02866,2021-01-01T19:29:41.000Z,2021-01-01T19:33:10.000Z,2021-01-01T19:33:42.000Z,2021-01-01T19:50:57.000Z,76,35,3.0,1035,11.7,0.0,0.35,1.04,0.0,,0.0,11.97,N,N,"",N,N,19.0,2021.0,1.0,1.0,1,-0.27000046,East New York,Brownsville
35,Uber,B02682,B02682,2021-01-01T10:41:10.000Z,2021-01-01T10:46:23.000Z,2021-01-01T10:46:29.000Z,2021-01-01T10:55:09.000Z,226,83,1.94,520,10.07,0.0,0.3,0.89,0.0,,0.0,6.49,N,N,"",N,N,10.0,2021.0,1.0,1.0,1,3.58,Sunnyside,Elmhurst/Maspeth
482,Uber,B02764,B02764,2021-01-06T04:32:30.000Z,2021-01-06T04:37:03.000Z,2021-01-06T04:37:47.000Z,2021-01-06T04:56:30.000Z,56,224,8.97,1123,11.67,6.12,0.56,1.65,2.75,,0.0,28.15,N,N,"",N,Y,4.0,2021.0,1.0,6.0,1,-16.48,Corona,Stuy Town/Peter Cooper Village
920,Uber,B02682,B02682,2021-01-11T09:03:46.000Z,2021-01-11T09:03:57.000Z,2021-01-11T09:05:57.000Z,2021-01-11T09:25:20.000Z,255,37,2.79,1163,16.01,0.0,0.48,1.42,0.0,,0.0,13.81,N,N,"",N,N,9.0,2021.0,1.0,11.0,1,2.1999998,Williamsburg (North Side),Bushwick South
735,Lyft,B02510,,2021-01-24T10:03:08.000Z,,2021-01-24T10:08:12.000Z,2021-01-24T10:14:46.000Z,140,140,0.637,394,6.29,0.95,0.22,0.64,2.75,,2.0,5.47,N,N,N,N,N,10.0,2021.0,1.0,24.0,1,2.8200002,Lenox Hill East,Lenox Hill East
995,Lyft,B02510,,2021-01-22T08:55:49.000Z,,2021-01-22T08:57:48.000Z,2021-01-22T09:28:00.000Z,243,234,10.123,1812,28.78,0.0,0.86,2.55,2.75,,0.0,26.41,N,N,N,N,N,8.0,2021.0,1.0,22.0,1,2.3700008,Washington Heights North,Union Sq
147,Uber,B02764,B02764,2021-01-30T09:36:37.000Z,2021-01-30T09:41:40.000Z,2021-01-30T09:42:01.000Z,2021-01-30T09:55:25.000Z,72,89,2.1,804,9.55,0.0,0.29,0.85,0.0,,0.0,9.05,N,N,"",N,N,9.0,2021.0,1.0,30.0,1,0.5,East Flatbush/Remsen Village,Flatbush/Ditmas Park
284,Uber,B02872,B02872,2021-01-17T08:07:58.000Z,2021-01-17T08:11:09.000Z,2021-01-17T08:11:49.000Z,2021-01-17T08:27:47.000Z,177,89,4.31,958,12.73,0.0,0.38,1.13,0.0,,0.0,12.78,N,N,"",N,N,8.0,2021.0,1.0,17.0,1,-0.05000019,Ocean Hill,Flatbush/Ditmas Park
191,Uber,B02765,B02765,2021-01-30T20:10:01.000Z,2021-01-30T20:11:47.000Z,2021-01-30T20:12:01.000Z,2021-01-30T20:32:54.000Z,71,97,4.57,1253,16.62,0.0,0.5,1.48,0.0,,0.0,15.53,N,N,"",N,N,20.0,2021.0,1.0,30.0,1,1.0900011,East Flatbush/Farragut,Fort Greene
939,Uber,B02864,B02864,2021-01-24T16:38:57.000Z,2021-01-24T16:41:38.000Z,2021-01-24T16:43:36.000Z,2021-01-24T16:59:20.000Z,145,129,5.37,944,19.62,0.0,0.59,1.74,0.0,,4.39,13.83,N,N,"",N,N,16.0,2021.0,1.0,24.0,1,10.18,Long Island City/Hunters Point,Jackson Heights
303,Lyft,B02510,,2021-01-03T22:42:14.000Z,,2021-01-03T22:49:53.000Z,2021-01-03T23:19:31.000Z,132,4,18.814,1778,104.48,3.58,3.05,9.02,5.5,,0.0,35.77,N,N,N,N,N,22.0,2021.0,1.0,3.0,0,68.71001,JFK Airport,Alphabet City
928,Uber,B02764,B02764,2021-01-07T11:35:01.000Z,2021-01-07T11:36:15.000Z,2021-01-07T11:37:57.000Z,2021-01-07T11:52:54.000Z,243,41,4.3,897,17.15,0.0,0.51,1.52,0.0,,0.0,12.25,N,N,"",N,N,11.0,2021.0,1.0,7.0,1,4.8999996,Washington Heights North,Central Harlem
435,Uber,B02875,B02875,2021-01-25T02:20:41.000Z,2021-01-25T02:26:21.000Z,2021-01-25T02:26:37.000Z,2021-01-25T02:38:50.000Z,95,252,7.61,733,15.52,0.0,0.47,1.38,0.0,,3.0,14.53,N,N,"",N,N,2.0,2021.0,1.0,25.0,1,3.9900007,Forest Hills,Whitestone
329,Uber,B02872,B02872,2021-01-10T12:48:42.000Z,2021-01-10T12:52:10.000Z,2021-01-10T12:52:50.000Z,2021-01-10T13:03:56.000Z,260,157,2.32,666,11.1,0.0,0.33,0.99,0.0,,0.0,8.13,N,N,"",N,N,12.0,2021.0,1.0,10.0,1,2.9700003,Woodside,Maspeth
975,Uber,B02764,B02764,2021-01-13T18:45:46.000Z,2021-01-13T18:48:55.000Z,2021-01-13T18:49:07.000Z,2021-01-13T19:01:34.000Z,129,82,1.63,747,9.73,0.0,0.29,0.86,0.0,,0.0,8.05,N,N,"",N,N,18.0,2021.0,1.0,13.0,1,1.6799994,Jackson Heights,Elmhurst
272,Uber,B02872,B02872,2021-01-08T14:27:21.000Z,2021-01-08T14:31:29.000Z,2021-01-08T14:31:44.000Z,2021-01-08T14:46:02.000Z,244,265,3.84,858,18.43,20.0,1.15,0.0,0.0,,0.0,13.3,N,N,"",N,N,14.0,2021.0,1.0,8.0,1,5.13,Washington Heights South,
31,Uber,B02866,B02866,2021-01-31T17:36:06.000Z,2021-01-31T17:41:14.000Z,2021-01-31T17:41:14.000Z,2021-01-31T17:56:15.000Z,89,26,2.27,901,13.41,0.0,0.4,1.19,0.0,,0.0,10.05,N,N,"",N,N,17.0,2021.0,1.0,31.0,1,3.3599997,Flatbush/Ditmas Park,Borough Park
531,Uber,B02764,B02764,2021-01-10T15:50:42.000Z,2021-01-10T15:51:22.000Z,2021-01-10T15:51:44.000Z,2021-01-10T16:04:55.000Z,127,244,4.14,791,14.28,0.0,0.43,1.27,0.0,,2.1,11.19,N,N,"",N,N,15.0,2021.0,1.0,10.0,1,5.1899996,Inwood,Washington Heights South
166,Lyft,B02510,,2021-01-04T08:23:16.000Z,,2021-01-04T08:28:23.000Z,2021-01-04T08:41:25.000Z,75,138,5.507,782,23.09,6.4,0.88,2.62,0.0,,0.0,12.66,N,N,N,N,N,8.0,2021.0,1.0,4.0,1,10.43,East Harlem South,LaGuardia Airport
