index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
295,Uber,B02864,B02864,2021-01-02T15:06:43.000Z,2021-01-02T15:10:18.000Z,2021-01-02T15:11:21.000Z,2021-01-02T15:25:45.000Z,155,210,2.57,864,12.72,0.0,0.63,1.14,0.0,,3.76,10.07,N,N,"",N,N,15.0,2021.0,1.0,2.0,1,6.41,Marine Park/Mill Basin,Sheepshead Bay
317,Uber,B02764,B02764,2021-01-15T10:00:52.000Z,2021-01-15T10:02:43.000Z,2021-01-15T10:03:03.000Z,2021-01-15T10:33:13.000Z,236,182,9.69,1810,31.93,0.0,1.14,3.38,2.75,,11.33,25.83,N,N,"",N,N,10.0,2021.0,1.0,15.0,1,17.430002,Upper East Side North,Parkchester
873,Uber,B02872,B02872,2021-01-07T16:21:12.000Z,2021-01-07T16:27:22.000Z,2021-01-07T16:27:38.000Z,2021-01-07T16:41:05.000Z,229,50,2.18,807,10.96,0.0,0.35,1.02,2.75,,2.0,10.06,N,N,"",N,N,16.0,2021.0,1.0,7.0,0,2.8999996,Sutton Place/Turtle Bay North,Clinton West
297,Uber,B02870,B02870,2021-01-30T21:55:04.000Z,2021-01-30T21:58:38.000Z,2021-01-30T21:58:45.000Z,2021-01-30T22:02:33.000Z,231,209,0.92,228,7.91,0.0,0.24,0.7,2.75,,0.0,5.4,N,N,"",N,N,21.0,2021.0,1.0,30.0,1,2.5099998,TriBeCa/Civic Center,Seaport
916,Uber,B02878,B02878,2021-01-10T03:20:35.000Z,2021-01-10T03:22:08.000Z,2021-01-10T03:22:18.000Z,2021-01-10T03:37:28.000Z,36,49,3.18,910,16.81,0.0,0.5,1.49,0.0,,3.0,11.12,N,N,"",N,N,3.0,2021.0,1.0,10.0,1,8.69,Bushwick North,Clinton Hill
131,Lyft,B02510,,2021-01-10T03:14:05.000Z,,2021-01-10T03:18:28.000Z,2021-01-10T03:29:07.000Z,242,212,2.579,639,14.63,0.0,0.34,1.02,0.0,,0.0,8.22,N,N,N,N,N,3.0,2021.0,1.0,10.0,1,6.41,Van Nest/Morris Park,Soundview/Bruckner
36,Uber,B02872,B02872,2021-01-08T13:27:23.000Z,2021-01-08T13:30:33.000Z,2021-01-08T13:31:31.000Z,2021-01-08T13:46:59.000Z,234,141,2.56,928,15.0,0.0,0.45,1.33,2.75,,0.0,10.58,N,N,"",N,N,13.0,2021.0,1.0,8.0,1,4.42,Union Sq,Lenox Hill West
40,Uber,B02764,B02764,2021-01-21T22:07:12.000Z,2021-01-21T22:11:34.000Z,2021-01-21T22:11:58.000Z,2021-01-21T22:18:33.000Z,126,159,1.24,395,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,22.0,2021.0,1.0,21.0,1,2.5099998,Hunts Point,Melrose South
679,Uber,B02764,B02764,2021-01-06T18:37:08.000Z,2021-01-06T18:40:48.000Z,2021-01-06T18:41:29.000Z,2021-01-06T18:54:35.000Z,155,39,3.05,786,9.58,0.0,0.29,0.85,0.0,,0.0,9.95,N,N,"",N,N,18.0,2021.0,1.0,6.0,1,-0.3699999,Marine Park/Mill Basin,Canarsie
198,Uber,B02870,B02870,2021-01-28T07:12:44.000Z,2021-01-28T07:20:16.000Z,2021-01-28T07:21:56.000Z,2021-01-28T07:36:47.000Z,208,126,5.18,891,17.54,0.0,0.53,1.56,0.0,,0.0,13.18,N,N,"",N,N,7.0,2021.0,1.0,28.0,0,4.3600006,Schuylerville/Edgewater Park,Hunts Point
556,Uber,B02872,B02872,2021-01-07T10:52:21.000Z,2021-01-07T10:56:45.000Z,2021-01-07T10:57:59.000Z,2021-01-07T11:11:28.000Z,224,256,3.69,809,18.48,0.0,0.55,1.64,2.75,,0.0,12.38,N,N,"",N,N,10.0,2021.0,1.0,7.0,1,6.0999994,Stuy Town/Peter Cooper Village,Williamsburg (South Side)
347,Uber,B02875,B02875,2021-01-09T01:21:39.000Z,2021-01-09T01:25:07.000Z,2021-01-09T01:25:52.000Z,2021-01-09T01:28:47.000Z,76,77,0.72,175,7.91,0.0,0.24,0.7,0.0,,0.0,5.58,N,N,"",N,N,1.0,2021.0,1.0,9.0,1,2.33,East New York,East New York/Pennsylvania Avenue
68,Lyft,B02510,,2021-01-06T10:45:30.000Z,,2021-01-06T10:48:44.000Z,2021-01-06T11:02:45.000Z,141,137,1.762,841,11.84,0.0,0.35,1.05,2.75,,0.0,9.0,N,N,N,N,N,10.0,2021.0,1.0,6.0,1,2.8400002,Lenox Hill West,Kips Bay
626,Uber,B02866,B02866,2021-01-08T10:27:27.000Z,2021-01-08T10:32:54.000Z,2021-01-08T10:33:16.000Z,2021-01-08T10:51:48.000Z,76,91,4.82,1112,17.15,0.0,0.51,1.52,0.0,,0.0,14.63,N,N,"",N,N,10.0,2021.0,1.0,8.0,1,2.5199995,East New York,Flatlands
341,Uber,B02765,B02765,2021-01-23T00:00:32.000Z,2021-01-23T00:04:54.000Z,2021-01-23T00:06:55.000Z,2021-01-23T00:21:27.000Z,169,69,2.41,873,10.47,0.0,0.31,0.93,0.0,,0.0,9.97,N,N,"",N,N,0.0,2021.0,1.0,23.0,0,0.5,Mount Hope,East Concourse/Concourse Village
179,Uber,B02864,B02864,2021-01-02T12:06:34.000Z,2021-01-02T12:10:24.000Z,2021-01-02T12:12:26.000Z,2021-01-02T12:23:49.000Z,116,69,2.02,683,12.53,0.0,0.38,1.11,0.0,,0.0,7.95,N,N,"",N,N,12.0,2021.0,1.0,2.0,1,4.58,Hamilton Heights,East Concourse/Concourse Village
951,Lyft,B02510,,2021-01-04T21:22:56.000Z,,2021-01-04T21:30:55.000Z,2021-01-04T22:01:46.000Z,138,87,12.591,1851,28.89,2.27,0.93,2.77,2.75,,0.0,29.47,N,N,N,N,N,21.0,2021.0,1.0,4.0,0,-0.5799999,LaGuardia Airport,Financial District North
307,Uber,B02875,B02875,2021-01-21T20:50:45.000Z,2021-01-21T20:53:12.000Z,2021-01-21T20:53:20.000Z,2021-01-21T21:03:47.000Z,79,90,2.11,627,10.3,0.0,0.31,0.91,2.75,,0.0,7.58,N,N,"",N,N,20.0,2021.0,1.0,21.0,1,2.7200003,East Village,Flatiron
620,Uber,B02764,B02764,2021-01-05T16:12:25.000Z,2021-01-05T16:15:31.000Z,2021-01-05T16:15:43.000Z,2021-01-05T16:49:42.000Z,230,223,6.1,2039,32.32,0.0,1.58,3.43,2.75,,6.47,23.79,N,N,"",N,N,16.0,2021.0,1.0,5.0,1,15.0,Times Sq/Theatre District,Steinway
682,Lyft,B02510,,2021-01-05T18:28:24.000Z,,2021-01-05T18:35:33.000Z,2021-01-05T18:49:30.000Z,223,169,6.532,837,25.75,5.72,0.94,2.79,0.0,,5.28,14.26,N,N,N,N,N,18.0,2021.0,1.0,5.0,0,16.77,Steinway,Mount Hope
445,Uber,B02879,B02879,2021-01-09T16:38:46.000Z,2021-01-09T16:40:47.000Z,2021-01-09T16:41:40.000Z,2021-01-09T17:02:20.000Z,42,42,2.53,1240,9.99,0.0,0.3,0.89,0.0,,0.0,13.16,N,N,"",N,N,16.0,2021.0,1.0,9.0,1,-3.17,Central Harlem North,Central Harlem North
871,Uber,B02872,B02872,2021-01-16T23:08:15.000Z,2021-01-16T23:12:09.000Z,2021-01-16T23:13:14.000Z,2021-01-16T23:38:34.000Z,166,185,10.04,1520,24.39,0.0,0.73,2.16,0.0,,0.0,23.8,N,N,"",N,N,23.0,2021.0,1.0,16.0,1,0.59000015,Morningside Heights,Pelham Parkway
193,Uber,B02871,B02871,2021-01-19T16:01:37.000Z,2021-01-19T16:05:57.000Z,2021-01-19T16:05:57.000Z,2021-01-19T16:11:31.000Z,29,123,1.05,334,5.54,0.0,0.17,0.49,0.0,,0.0,9.7,N,N,"",N,Y,16.0,2021.0,1.0,19.0,1,-4.16,Brighton Beach,Homecrest
863,Uber,B02512,B02512,2021-01-26T11:15:16.000Z,2021-01-26T11:19:50.000Z,2021-01-26T11:21:30.000Z,2021-01-26T11:36:28.000Z,132,135,7.5,898,29.38,0.0,0.88,2.61,0.0,,0.0,16.01,N,N,"",N,N,11.0,2021.0,1.0,26.0,0,13.369999,JFK Airport,Kew Gardens Hills
