index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
286,Uber,B02877,B02877,2021-01-21T22:34:07.000Z,2021-01-21T22:44:13.000Z,2021-01-21T22:44:13.000Z,2021-01-21T23:01:16.000Z,87,79,3.6,1023,12.45,0.0,0.37,1.1,2.75,,0.0,12.53,N,N,"",N,N,22.0,2021.0,1.0,21.0,0,-0.07999992,Financial District North,East Village
374,Uber,B02765,B02765,2021-01-01T03:07:24.000Z,2021-01-01T03:09:47.000Z,2021-01-01T03:10:18.000Z,2021-01-01T03:16:42.000Z,262,263,1.07,384,7.88,0.0,0.3,0.7,2.75,,0.94,5.67,N,N,"",N,N,3.0,2021.0,1.0,1.0,1,3.1499996,Yorkville East,Yorkville West
963,Uber,B02682,B02682,2021-01-15T20:47:15.000Z,2021-01-15T20:52:12.000Z,2021-01-15T20:52:12.000Z,2021-01-15T21:16:43.000Z,68,241,12.85,1471,33.13,0.0,0.99,2.94,2.75,,0.0,26.49,N,N,"",N,N,20.0,2021.0,1.0,15.0,1,6.6400013,East Chelsea,Van Cortlandt Village
822,Lyft,B02510,,2021-01-31T02:48:59.000Z,,2021-01-31T02:52:54.000Z,2021-01-31T03:21:36.000Z,181,164,7.11,1722,31.65,0.53,0.97,2.86,2.75,,0.0,22.31,N,N,N,N,N,2.0,2021.0,1.0,31.0,1,9.34,Park Slope,Midtown South
118,Uber,B02869,B02869,2021-01-20T13:35:27.000Z,2021-01-20T13:35:42.000Z,2021-01-20T13:37:43.000Z,2021-01-20T13:53:13.000Z,246,211,2.49,930,17.74,0.0,0.53,1.57,2.75,,0.0,10.53,N,N,"",N,N,13.0,2021.0,1.0,20.0,1,7.21,West Chelsea/Hudson Yards,SoHo
824,Via,B02800,,2021-01-13T18:56:40.000Z,,2021-01-13T19:07:22.000Z,2021-01-13T19:33:24.000Z,107,133,10.17,1561,44.27,0.0,0.0,3.14,2.75,,7.0,23.95,N,N,N,N,N,18.0,2021.0,1.0,13.0,0,27.32,Gramercy,Kensington
261,Uber,B02764,B02764,2021-01-22T11:10:28.000Z,2021-01-22T11:14:05.000Z,2021-01-22T11:16:05.000Z,2021-01-22T11:55:42.000Z,225,139,13.51,2377,40.23,0.0,1.21,3.57,0.0,,0.0,34.8,N,N,"",N,N,11.0,2021.0,1.0,22.0,1,5.4300003,Stuyvesant Heights,Laurelton
237,Lyft,B02510,,2021-01-26T23:10:39.000Z,,2021-01-26T23:13:44.000Z,2021-01-26T23:19:25.000Z,260,83,1.039,341,7.33,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N,23.0,2021.0,1.0,26.0,1,1.8600001,Woodside,Elmhurst/Maspeth
194,Uber,B02764,B02764,2021-01-20T19:41:42.000Z,2021-01-20T19:42:02.000Z,2021-01-20T19:43:31.000Z,2021-01-20T19:44:36.000Z,244,244,0.12,65,8.7,0.0,0.26,0.77,0.0,,0.0,5.4,N,N,"",N,N,19.0,2021.0,1.0,20.0,1,3.2999997,Washington Heights South,Washington Heights South
456,Uber,B02888,B02888,2021-01-27T18:28:39.000Z,2021-01-27T18:32:15.000Z,2021-01-27T18:32:30.000Z,2021-01-27T18:39:49.000Z,159,168,0.94,439,5.13,0.0,0.15,0.46,0.0,,0.0,5.4,N,N,"",N,N,18.0,2021.0,1.0,27.0,1,-0.26999998,Melrose South,Mott Haven/Port Morris
60,Uber,B02682,B02682,2021-01-15T11:59:59.000Z,2021-01-15T12:02:00.000Z,2021-01-15T12:02:33.000Z,2021-01-15T12:32:26.000Z,198,162,7.42,1793,18.42,6.12,0.75,2.23,2.75,,0.0,23.18,N,N,"",N,N,11.0,2021.0,1.0,15.0,1,-4.76,Ridgewood,Midtown East
