index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
394,Lyft,B02510,,2021-01-24T08:16:13.000Z,,2021-01-24T08:20:14.000Z,2021-01-24T08:40:04.000Z,155,26,3.765,1190,17.86,0.0,0.54,1.59,0.0,,0.0,14.14,N,N,N,N,N,8.0,2021.0,1.0,24.0,1,3.7200003,Marine Park/Mill Basin,Borough Park
227,Lyft,B02510,,2021-01-30T11:04:47.000Z,,2021-01-30T11:09:15.000Z,2021-01-30T11:18:07.000Z,235,168,3.396,532,17.94,0.0,0.54,1.59,0.0,,0.0,8.23,N,N,N,N,N,11.0,2021.0,1.0,30.0,1,9.710001,University Heights/Morris Heights,Mott Haven/Port Morris
436,Uber,B02869,B02869,2021-01-22T12:47:40.000Z,2021-01-22T12:49:23.000Z,2021-01-22T12:51:23.000Z,2021-01-22T13:06:44.000Z,53,7,6.15,921,20.53,0.0,0.62,1.82,0.0,,0.0,14.5,N,N,"",N,N,12.0,2021.0,1.0,22.0,1,6.0300007,College Point,Astoria
29,Uber,B02764,B02764,2021-01-23T19:33:16.000Z,2021-01-23T19:34:49.000Z,2021-01-23T19:35:04.000Z,2021-01-23T19:50:13.000Z,145,229,3.68,909,11.64,0.0,0.37,1.08,2.75,,0.0,13.19,N,N,"",N,N,19.0,2021.0,1.0,23.0,1,-1.5499992,Long Island City/Hunters Point,Sutton Place/Turtle Bay North
814,Uber,B02869,B02869,2021-01-18T05:49:12.000Z,2021-01-18T05:53:29.000Z,2021-01-18T05:53:29.000Z,2021-01-18T06:08:52.000Z,67,97,7.57,923,23.43,0.0,0.7,2.08,0.0,,5.24,16.08,N,N,"",N,N,5.0,2021.0,1.0,18.0,1,12.59,Dyker Heights,Fort Greene
879,Uber,B02883,B02883,2021-01-03T09:05:39.000Z,2021-01-03T09:09:52.000Z,2021-01-03T09:10:18.000Z,2021-01-03T09:31:34.000Z,97,71,5.22,1276,23.89,0.0,0.72,2.12,0.0,,0.0,16.44,N,N,"",N,N,9.0,2021.0,1.0,3.0,1,7.449999,Fort Greene,East Flatbush/Farragut
182,Lyft,B02510,,2021-01-29T18:46:47.000Z,,2021-01-29T18:50:01.000Z,2021-01-29T19:01:02.000Z,100,158,2.075,661,15.27,0.0,0.46,1.36,2.75,,0.0,7.84,N,N,N,N,N,18.0,2021.0,1.0,29.0,1,7.4300003,Garment District,Meatpacking/West Village West
172,Uber,B02871,B02871,2021-01-17T17:01:23.000Z,2021-01-17T17:03:50.000Z,2021-01-17T17:04:56.000Z,2021-01-17T17:09:53.000Z,150,150,1.08,297,5.7,0.0,0.17,0.51,0.0,,0.0,5.39,N,N,"",N,N,17.0,2021.0,1.0,17.0,1,0.30999994,Manhattan Beach,Manhattan Beach
511,Uber,B02871,B02871,2021-01-12T11:36:56.000Z,2021-01-12T11:37:14.000Z,2021-01-12T11:39:15.000Z,2021-01-12T11:56:14.000Z,206,206,2.16,1019,14.65,0.0,0.44,1.3,0.0,,0.0,10.92,N,N,"",N,N,11.0,2021.0,1.0,12.0,1,3.7299995,Saint George/New Brighton,Saint George/New Brighton
773,Uber,B02764,B02764,2021-01-22T07:51:04.000Z,2021-01-22T07:51:58.000Z,2021-01-22T07:51:58.000Z,2021-01-22T08:14:58.000Z,223,147,8.39,1380,27.89,6.12,1.02,3.02,0.0,,5.0,20.81,N,N,"",N,N,7.0,2021.0,1.0,22.0,1,12.08,Steinway,Longwood
545,Lyft,B02510,,2021-01-09T14:44:54.000Z,,2021-01-09T14:48:32.000Z,2021-01-09T14:58:53.000Z,262,137,3.916,621,14.99,0.0,0.45,1.33,2.75,,0.0,9.55,N,N,N,N,N,14.0,2021.0,1.0,9.0,1,5.4399996,Yorkville East,Kips Bay
767,Uber,B02875,B02875,2021-01-17T21:00:37.000Z,2021-01-17T21:03:00.000Z,2021-01-17T21:04:26.000Z,2021-01-17T21:33:05.000Z,39,89,5.78,1719,24.29,0.0,0.73,2.16,0.0,,0.0,0.0,N,N,"",N,Y,21.0,2021.0,1.0,17.0,1,24.29,Canarsie,Flatbush/Ditmas Park
300,Lyft,B02510,,2021-01-01T23:20:31.000Z,,2021-01-01T23:23:57.000Z,2021-01-01T23:38:50.000Z,260,198,3.547,893,12.22,0.0,0.37,1.08,0.0,,0.0,11.41,N,N,N,N,N,23.0,2021.0,1.0,1.0,1,0.8100004,Woodside,Ridgewood
