index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
133,Lyft,B02510,,2021-01-10T15:14:25.000Z,,2021-01-10T15:21:22.000Z,2021-01-10T15:52:43.000Z,256,48,6.454,1881,35.33,1.28,1.1,3.25,2.75,,0.0,26.44,N,N,N,N,N,15.0,2021.0,1.0,10.0,0,8.890001,Williamsburg (South Side),Clinton East
450,Uber,B02875,B02875,2021-01-15T15:28:32.000Z,2021-01-15T15:31:12.000Z,2021-01-15T15:31:28.000Z,2021-01-15T15:51:07.000Z,210,22,5.36,1179,17.27,0.0,0.52,1.53,0.0,,0.0,15.77,N,N,"",N,N,15.0,2021.0,1.0,15.0,1,1.5,Sheepshead Bay,Bensonhurst West
734,Uber,B02864,B02864,2021-01-07T13:41:45.000Z,2021-01-07T13:43:25.000Z,2021-01-07T13:45:26.000Z,2021-01-07T14:16:12.000Z,167,151,6.83,1847,16.54,0.0,0.5,1.47,2.75,,0.0,22.99,N,N,"",N,N,13.0,2021.0,1.0,7.0,1,-6.449999,Morrisania/Melrose,Manhattan Valley
811,Uber,B02884,B02884,2021-01-11T14:46:40.000Z,2021-01-11T14:49:51.000Z,2021-01-11T14:51:51.000Z,2021-01-11T15:04:57.000Z,67,228,1.89,786,8.91,0.0,0.27,0.79,0.0,,0.0,8.67,N,N,"",N,N,14.0,2021.0,1.0,11.0,1,0.23999977,Dyker Heights,Sunset Park West
933,Uber,B02879,B02879,2021-01-09T20:01:11.000Z,2021-01-09T20:05:43.000Z,2021-01-09T20:07:46.000Z,2021-01-09T20:18:05.000Z,235,42,2.2,620,10.03,0.0,0.3,0.89,0.0,,0.0,7.62,N,N,"",N,N,20.0,2021.0,1.0,9.0,0,2.4099998,University Heights/Morris Heights,Central Harlem North
196,Uber,B02866,B02866,2021-01-04T10:50:12.000Z,2021-01-04T10:51:04.000Z,2021-01-04T10:53:04.000Z,2021-01-04T11:15:31.000Z,257,123,4.56,1347,24.57,0.0,0.74,2.18,0.0,,0.0,16.31,N,N,"",N,N,10.0,2021.0,1.0,4.0,1,8.26,Windsor Terrace,Homecrest
136,Uber,B02888,B02888,2021-01-26T04:49:27.000Z,2021-01-26T04:52:39.000Z,2021-01-26T04:52:54.000Z,2021-01-26T05:00:24.000Z,9,16,1.66,450,5.7,0.0,0.17,0.51,0.0,,0.0,5.6,N,N,"",N,N,4.0,2021.0,1.0,26.0,1,0.099999905,Auburndale,Bayside
990,Uber,B02882,B02882,2021-01-18T15:53:49.000Z,2021-01-18T15:59:06.000Z,2021-01-18T15:59:26.000Z,2021-01-18T16:35:39.000Z,109,14,11.39,2173,37.8,6.12,1.32,3.9,0.0,,0.0,30.74,N,N,"",N,N,15.0,2021.0,1.0,18.0,1,7.0599995,Great Kills,Bay Ridge
239,Uber,B02877,B02877,2021-01-02T16:47:06.000Z,2021-01-02T16:51:18.000Z,2021-01-02T16:51:41.000Z,2021-01-02T17:19:36.000Z,10,198,9.3,1675,31.86,0.0,0.96,2.83,0.0,,0.0,24.6,N,N,"",N,N,16.0,2021.0,1.0,2.0,1,7.26,Baisley Park,Ridgewood
489,Uber,B02764,B02764,2021-01-01T18:39:52.000Z,2021-01-01T18:40:46.000Z,2021-01-01T18:42:48.000Z,2021-01-01T19:05:59.000Z,171,18,10.65,1391,29.79,6.12,1.08,3.19,0.0,,0.0,23.39,N,N,"",N,N,18.0,2021.0,1.0,1.0,1,6.4000015,Murray Hill-Queens,Bedford Park
353,Uber,B02887,B02887,2021-01-16T07:44:56.000Z,2021-01-16T07:48:49.000Z,2021-01-16T07:49:52.000Z,2021-01-16T07:56:10.000Z,136,220,1.2,378,8.54,0.0,0.26,0.76,0.0,,0.0,5.4,N,N,"",N,N,7.0,2021.0,1.0,16.0,1,3.1399999,Kingsbridge Heights,Spuyten Duyvil/Kingsbridge
25,Uber,B02875,B02875,2021-01-31T07:44:18.000Z,2021-01-31T07:49:54.000Z,2021-01-31T07:50:19.000Z,2021-01-31T08:04:48.000Z,75,241,7.19,869,20.99,0.0,0.63,1.86,0.0,,0.0,15.21,N,N,"",N,N,7.0,2021.0,1.0,31.0,0,5.7799997,East Harlem South,Van Cortlandt Village
181,Uber,B02764,B02764,2021-01-22T01:46:06.000Z,2021-01-22T01:48:15.000Z,2021-01-22T01:50:15.000Z,2021-01-22T02:05:49.000Z,198,198,2.45,934,12.71,0.0,0.38,1.13,0.0,,0.0,10.52,N,N,"",N,N,1.0,2021.0,1.0,22.0,1,2.1899996,Ridgewood,Ridgewood
66,Lyft,B02510,,2021-01-23T18:53:00.000Z,,2021-01-23T18:57:04.000Z,2021-01-23T19:14:25.000Z,92,179,6.448,1041,22.82,0.0,0.68,2.03,0.0,,0.0,15.87,N,N,N,N,N,18.0,2021.0,1.0,23.0,1,6.95,Flushing,Old Astoria
832,Uber,B02764,B02764,2021-01-06T22:01:08.000Z,2021-01-06T22:04:27.000Z,2021-01-06T22:05:44.000Z,2021-01-06T22:11:34.000Z,145,7,1.66,350,8.23,0.0,0.25,0.73,0.0,,0.0,5.4,N,N,"",N,N,22.0,2021.0,1.0,6.0,1,2.8299994,Long Island City/Hunters Point,Astoria
321,Lyft,B02510,,2021-01-30T08:10:04.000Z,,2021-01-30T08:11:43.000Z,2021-01-30T08:33:52.000Z,223,161,9.141,1329,25.71,2.5,0.85,2.5,2.75,,0.0,21.28,N,N,N,N,N,8.0,2021.0,1.0,30.0,1,4.4299984,Steinway,Midtown Center
989,Uber,B02880,B02880,2021-01-10T15:46:08.000Z,2021-01-10T15:49:11.000Z,2021-01-10T15:49:44.000Z,2021-01-10T16:35:18.000Z,37,42,12.41,2734,48.75,0.0,1.46,4.33,2.75,,0.0,36.57,N,N,"",N,N,15.0,2021.0,1.0,10.0,1,12.18,Bushwick South,Central Harlem North
777,Uber,B02875,B02875,2021-01-17T14:20:22.000Z,2021-01-17T14:21:31.000Z,2021-01-17T14:22:02.000Z,2021-01-17T14:44:19.000Z,164,152,6.65,1337,19.81,0.0,0.61,1.81,2.75,,0.0,18.53,N,N,"",N,N,14.0,2021.0,1.0,17.0,1,1.2799988,Midtown South,Manhattanville
34,Lyft,B02510,,2021-01-02T14:32:21.000Z,,2021-01-02T14:37:41.000Z,2021-01-02T14:41:07.000Z,21,21,0.447,206,7.32,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N,14.0,2021.0,1.0,2.0,1,1.8500004,Bensonhurst East,Bensonhurst East
596,Uber,B02882,B02882,2021-01-05T19:47:50.000Z,2021-01-05T19:51:19.000Z,2021-01-05T19:51:55.000Z,2021-01-05T20:03:57.000Z,238,244,5.41,722,14.04,0.0,0.44,1.29,2.75,,0.0,12.02,N,N,"",N,N,19.0,2021.0,1.0,5.0,1,2.0199995,Upper West Side North,Washington Heights South
