index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
689,Uber,B02878,B02878,2021-01-29T15:24:44.000Z,2021-01-29T15:29:11.000Z,2021-01-29T15:29:11.000Z,2021-01-29T16:01:19.000Z,223,258,9.48,1928,47.58,0.0,1.43,4.22,0.0,,0.0,26.59,N,N,"",N,N,15.0,2021.0,1.0,29.0,1,20.990002,Steinway,Woodhaven
693,Uber,B02764,B02764,2021-01-19T13:09:21.000Z,2021-01-19T13:13:22.000Z,2021-01-19T13:13:46.000Z,2021-01-19T13:19:06.000Z,254,81,1.08,320,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,13.0,2021.0,1.0,19.0,1,2.52,Williamsbridge/Olinville,Eastchester
155,Uber,B02617,B02617,2021-01-24T12:31:56.000Z,2021-01-24T12:37:54.000Z,2021-01-24T12:38:06.000Z,2021-01-24T12:53:04.000Z,172,14,6.3,898,20.82,6.12,0.81,2.39,0.0,,0.0,14.47,N,N,"",N,N,12.0,2021.0,1.0,24.0,0,6.3499994,New Dorp/Midland Beach,Bay Ridge
934,Uber,B02875,B02875,2021-01-01T18:24:40.000Z,2021-01-01T18:31:18.000Z,2021-01-01T18:32:23.000Z,2021-01-01T18:41:38.000Z,82,56,1.4,555,10.04,0.0,0.3,0.89,0.0,,0.0,6.59,N,N,"",N,N,18.0,2021.0,1.0,1.0,0,3.4499998,Elmhurst,Corona
901,Uber,B02872,B02872,2021-01-26T09:27:11.000Z,2021-01-26T09:30:56.000Z,2021-01-26T09:32:48.000Z,2021-01-26T09:36:40.000Z,135,135,0.89,232,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,9.0,2021.0,1.0,26.0,1,2.52,Kew Gardens Hills,Kew Gardens Hills
345,Via,B02800,,2021-01-07T18:42:04.000Z,,2021-01-07T18:50:19.000Z,2021-01-07T19:17:35.000Z,223,166,6.03,1635,39.95,0.0,0.0,2.84,0.0,,0.0,19.08,N,N,N,N,N,18.0,2021.0,1.0,7.0,0,20.87,Steinway,Morningside Heights
892,Uber,B02764,B02764,2021-01-22T10:34:26.000Z,2021-01-22T10:36:39.000Z,2021-01-22T10:36:55.000Z,2021-01-22T10:53:49.000Z,225,97,2.54,1014,16.96,0.0,0.51,1.51,0.0,,0.0,11.29,N,N,"",N,N,10.0,2021.0,1.0,22.0,1,5.669999,Stuyvesant Heights,Fort Greene
446,Uber,B02882,B02882,2021-01-29T10:22:54.000Z,2021-01-29T10:24:18.000Z,2021-01-29T10:24:18.000Z,2021-01-29T10:32:19.000Z,197,28,2.06,481,8.55,0.0,0.26,0.76,0.0,,3.0,6.3,N,N,"",N,N,10.0,2021.0,1.0,29.0,1,5.25,Richmond Hill,Briarwood/Jamaica Hills
116,Uber,B02870,B02870,2021-01-27T12:11:37.000Z,2021-01-27T12:13:37.000Z,2021-01-27T12:13:39.000Z,2021-01-27T12:30:53.000Z,188,89,2.71,1034,14.63,0.0,0.44,1.3,0.0,,0.0,11.65,N,N,"",N,N,12.0,2021.0,1.0,27.0,1,2.9800005,Prospect-Lefferts Gardens,Flatbush/Ditmas Park
891,Uber,B02872,B02872,2021-01-06T10:00:27.000Z,2021-01-06T10:03:51.000Z,2021-01-06T10:03:58.000Z,2021-01-06T10:15:36.000Z,232,80,3.93,698,18.26,0.0,0.55,1.62,2.75,,0.0,10.18,N,N,"",N,N,10.0,2021.0,1.0,6.0,1,8.08,Two Bridges/Seward Park,East Williamsburg
121,Uber,B02866,B02866,2021-01-10T08:45:42.000Z,2021-01-10T08:48:51.000Z,2021-01-10T08:50:44.000Z,2021-01-10T08:58:44.000Z,65,189,1.63,480,8.05,0.0,0.24,0.71,0.0,,2.0,5.82,N,N,"",N,N,8.0,2021.0,1.0,10.0,1,4.23,Downtown Brooklyn/MetroTech,Prospect Heights
580,Uber,B02888,B02888,2021-01-09T21:16:05.000Z,2021-01-09T21:23:50.000Z,2021-01-09T21:25:00.000Z,2021-01-09T21:42:00.000Z,119,159,2.62,1020,16.71,0.0,0.5,1.48,0.0,,0.0,12.51,N,N,"",N,N,21.0,2021.0,1.0,9.0,0,4.199999,Highbridge,Melrose South
282,Uber,B02765,B02765,2021-01-15T16:32:58.000Z,2021-01-15T16:37:25.000Z,2021-01-15T16:39:25.000Z,2021-01-15T17:02:20.000Z,231,246,2.96,1375,21.51,0.0,0.65,1.91,2.75,,0.0,14.77,N,N,"",N,N,16.0,2021.0,1.0,15.0,0,6.74,TriBeCa/Civic Center,West Chelsea/Hudson Yards
432,Lyft,B02510,,2021-01-20T14:16:52.000Z,,2021-01-20T14:20:12.000Z,2021-01-20T14:31:45.000Z,37,35,1.328,693,8.74,0.0,0.26,0.78,0.0,,0.0,7.28,N,N,N,N,N,14.0,2021.0,1.0,20.0,1,1.4599996,Bushwick South,Brownsville
372,Uber,B02869,B02869,2021-01-29T19:31:42.000Z,2021-01-29T19:33:42.000Z,2021-01-29T19:33:58.000Z,2021-01-29T19:36:17.000Z,185,185,0.53,139,6.33,0.0,0.19,0.56,0.0,,0.0,5.4,N,N,"",N,N,19.0,2021.0,1.0,29.0,1,0.9299998,Pelham Parkway,Pelham Parkway
315,Uber,B02765,B02765,2021-01-15T12:32:31.000Z,2021-01-15T12:35:22.000Z,2021-01-15T12:36:27.000Z,2021-01-15T12:56:37.000Z,225,95,6.49,1210,21.59,0.0,0.65,1.92,0.0,,0.0,17.29,N,N,"",N,N,12.0,2021.0,1.0,15.0,1,4.299999,Stuyvesant Heights,Forest Hills
958,Uber,B02765,B02765,2021-01-22T13:01:56.000Z,2021-01-22T13:06:26.000Z,2021-01-22T13:07:13.000Z,2021-01-22T13:37:57.000Z,70,4,9.83,1844,29.54,0.0,0.89,2.62,2.75,,3.58,26.28,N,N,"",N,N,13.0,2021.0,1.0,22.0,1,6.840002,East Elmhurst,Alphabet City
249,Uber,B02866,B02866,2021-01-05T13:55:45.000Z,2021-01-05T13:56:20.000Z,2021-01-05T13:56:39.000Z,2021-01-05T14:02:06.000Z,107,79,0.97,327,6.97,0.0,0.51,0.63,2.75,,4.7,5.39,N,N,"",N,N,13.0,2021.0,1.0,5.0,1,6.28,Gramercy,East Village
870,Uber,B02884,B02884,2021-01-11T08:06:50.000Z,2021-01-11T08:08:47.000Z,2021-01-11T08:09:48.000Z,2021-01-11T08:22:52.000Z,145,170,2.77,784,14.07,6.12,0.61,1.79,2.75,,0.0,9.61,N,N,"",N,N,8.0,2021.0,1.0,11.0,1,4.46,Long Island City/Hunters Point,Murray Hill
698,Lyft,B02510,,2021-01-14T02:57:09.000Z,,2021-01-14T03:05:41.000Z,2021-01-14T03:14:18.000Z,156,187,2.799,517,10.14,0.0,0.3,0.9,0.0,,0.0,7.43,N,N,N,N,N,2.0,2021.0,1.0,14.0,0,2.7100005,Mariners Harbor,Port Richmond
366,Uber,B02879,B02879,2021-01-08T18:00:32.000Z,2021-01-08T18:04:58.000Z,2021-01-08T18:05:54.000Z,2021-01-08T18:25:04.000Z,69,74,2.48,1150,15.19,0.0,0.46,1.35,0.0,,0.0,12.36,N,N,"",N,N,18.0,2021.0,1.0,8.0,1,2.83,East Concourse/Concourse Village,East Harlem North
96,Uber,B02764,B02764,2021-01-01T01:42:09.000Z,2021-01-01T01:49:30.000Z,2021-01-01T01:50:56.000Z,2021-01-01T02:23:12.000Z,62,166,14.43,1936,37.49,6.12,1.31,3.87,0.0,,0.0,32.73,N,N,"",N,N,1.0,2021.0,1.0,1.0,0,4.760002,Crown Heights South,Morningside Heights
184,Lyft,B02510,,2021-01-23T23:36:50.000Z,,2021-01-23T23:42:44.000Z,2021-01-23T23:50:42.000Z,127,241,1.879,478,9.38,0.0,0.28,0.83,0.0,,0.0,6.09,N,N,N,N,N,23.0,2021.0,1.0,23.0,1,3.29,Inwood,Van Cortlandt Village
492,Uber,B02765,B02765,2021-01-09T12:35:03.000Z,2021-01-09T12:36:05.000Z,2021-01-09T12:36:56.000Z,2021-01-09T12:49:36.000Z,218,38,2.69,760,12.99,0.0,0.39,1.15,0.0,,0.0,9.33,N,N,"",N,N,12.0,2021.0,1.0,9.0,1,3.6599998,Springfield Gardens North,Cambria Heights
877,Lyft,B02510,,2021-01-03T22:54:17.000Z,,2021-01-03T23:00:22.000Z,2021-01-03T23:08:06.000Z,177,61,1.395,464,6.89,0.0,0.21,0.61,0.0,,0.0,5.47,N,N,N,N,N,22.0,2021.0,1.0,3.0,0,1.4200001,Ocean Hill,Crown Heights North
356,Uber,B02884,B02884,2021-01-20T16:19:37.000Z,2021-01-20T16:21:22.000Z,2021-01-20T16:21:57.000Z,2021-01-20T17:17:39.000Z,228,198,15.67,3342,43.48,0.0,1.3,3.86,0.0,,5.0,45.26,N,N,"",N,N,16.0,2021.0,1.0,20.0,1,3.2200012,Sunset Park West,Ridgewood
460,Uber,B02765,B02765,2021-01-25T16:08:36.000Z,2021-01-25T16:13:26.000Z,2021-01-25T16:14:18.000Z,2021-01-25T16:22:48.000Z,38,205,1.4,510,7.91,0.0,0.24,0.7,0.0,,0.0,5.82,N,N,"",N,N,16.0,2021.0,1.0,25.0,1,2.0899997,Cambria Heights,Saint Albans
659,Uber,B02765,B02765,2021-01-10T10:45:30.000Z,2021-01-10T10:49:09.000Z,2021-01-10T10:50:28.000Z,2021-01-10T11:15:38.000Z,37,130,9.98,1510,24.19,0.0,0.73,2.15,0.0,,0.0,23.65,N,N,"",N,N,10.0,2021.0,1.0,10.0,1,0.5400009,Bushwick South,Jamaica
964,Uber,B02682,B02682,2021-01-23T01:52:17.000Z,2021-01-23T01:53:34.000Z,2021-01-23T01:55:32.000Z,2021-01-23T02:19:05.000Z,247,148,9.78,1413,25.95,0.0,0.78,2.3,2.75,,0.0,22.62,N,N,"",N,N,1.0,2021.0,1.0,23.0,1,3.33,West Concourse,Lower East Side
146,Uber,B02871,B02871,2021-01-30T19:45:28.000Z,2021-01-30T19:45:45.000Z,2021-01-30T19:47:26.000Z,2021-01-30T20:01:56.000Z,179,145,2.16,870,14.39,0.0,0.43,1.28,0.0,,0.0,15.33,N,N,"",N,Y,19.0,2021.0,1.0,30.0,1,-0.9399996,Old Astoria,Long Island City/Hunters Point
69,Lyft,B02510,,2021-01-23T22:40:34.000Z,,2021-01-23T22:44:07.000Z,2021-01-23T22:57:42.000Z,3,3,1.773,815,9.72,0.0,0.29,0.86,0.0,,0.0,8.79,N,N,N,N,N,22.0,2021.0,1.0,23.0,1,0.9300003,Allerton/Pelham Gardens,Allerton/Pelham Gardens
473,Uber,B02617,B02617,2021-01-08T16:35:23.000Z,2021-01-08T16:36:10.000Z,2021-01-08T16:36:50.000Z,2021-01-08T16:59:19.000Z,141,87,7.04,1349,31.38,0.0,0.95,2.81,2.75,,0.0,21.98,N,N,"",N,N,16.0,2021.0,1.0,8.0,1,9.4,Lenox Hill West,Financial District North
229,Uber,B02869,B02869,2021-01-31T07:28:42.000Z,2021-01-31T07:31:16.000Z,2021-01-31T07:31:24.000Z,2021-01-31T07:37:55.000Z,82,83,1.35,391,8.7,0.0,0.26,0.77,0.0,,0.0,5.39,N,N,"",N,N,7.0,2021.0,1.0,31.0,1,3.31,Elmhurst,Elmhurst/Maspeth
336,Uber,B02765,B02765,2021-01-30T20:06:23.000Z,2021-01-30T20:17:19.000Z,2021-01-30T20:17:21.000Z,2021-01-30T20:33:35.000Z,68,87,3.75,974,37.81,0.0,1.13,3.36,2.75,,0.0,23.16,N,N,"",N,N,20.0,2021.0,1.0,30.0,0,14.650002,East Chelsea,Financial District North
