index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
802,Uber,B02877,B02877,2021-01-02T23:09:10.000Z,2021-01-02T23:11:12.000Z,2021-01-02T23:11:12.000Z,2021-01-02T23:18:10.000Z,140,137,2.61,418,9.34,0.0,0.28,0.83,2.75,,0.0,8.54,N,N,"",N,N,23.0,2021.0,1.0,2.0,1,0.8000002,Lenox Hill East,Kips Bay
881,Uber,B02875,B02875,2021-01-26T18:05:38.000Z,2021-01-26T18:12:30.000Z,2021-01-26T18:12:39.000Z,2021-01-26T18:18:41.000Z,213,213,1.18,362,6.33,0.0,0.19,0.56,0.0,,0.0,5.4,N,N,"",N,N,18.0,2021.0,1.0,26.0,0,0.9299998,Soundview/Castle Hill,Soundview/Castle Hill
87,Uber,B02617,B02617,2021-01-27T14:48:16.000Z,2021-01-27T14:51:52.000Z,2021-01-27T14:51:52.000Z,2021-01-27T15:35:52.000Z,224,19,21.39,2640,51.48,6.12,1.73,5.11,2.75,,0.0,45.69,N,N,"",N,N,14.0,2021.0,1.0,27.0,1,5.790001,Stuy Town/Peter Cooper Village,Bellerose
772,Uber,B02872,B02872,2021-01-29T14:30:07.000Z,2021-01-29T14:32:44.000Z,2021-01-29T14:32:52.000Z,2021-01-29T15:11:34.000Z,180,129,6.49,2322,31.13,0.0,0.93,2.76,0.0,,0.0,26.59,N,N,"",N,N,14.0,2021.0,1.0,29.0,1,4.539999,Ozone Park,Jackson Heights
202,Uber,B02872,B02872,2021-01-08T22:41:28.000Z,2021-01-08T22:42:33.000Z,2021-01-08T22:43:52.000Z,2021-01-08T22:54:19.000Z,249,79,1.54,627,9.1,0.0,0.27,0.81,2.75,,0.0,6.95,N,N,"",N,N,22.0,2021.0,1.0,8.0,1,2.1500006,West Village,East Village
722,Lyft,B02510,,2021-01-19T22:45:47.000Z,,2021-01-19T22:46:56.000Z,2021-01-19T23:10:23.000Z,97,265,11.416,1407,33.11,24.12,1.72,0.0,0.0,,0.0,26.74,N,N,N,N,N,22.0,2021.0,1.0,19.0,1,6.370001,Fort Greene,
395,Uber,B02872,B02872,2021-01-28T06:40:52.000Z,2021-01-28T06:44:31.000Z,2021-01-28T06:45:29.000Z,2021-01-28T06:50:53.000Z,13,87,0.78,324,7.12,0.0,0.21,0.63,2.75,,0.0,5.39,N,N,"",N,N,6.0,2021.0,1.0,28.0,1,1.73,Battery Park City,Financial District North
795,Uber,B02866,B02866,2021-01-01T14:22:25.000Z,2021-01-01T14:24:38.000Z,2021-01-01T14:24:49.000Z,2021-01-01T14:51:05.000Z,198,203,15.02,1576,35.16,0.0,1.05,3.12,0.0,,0.0,31.47,N,N,"",N,N,14.0,2021.0,1.0,1.0,1,3.6900005,Ridgewood,Rosedale
426,Uber,B02875,B02875,2021-01-12T21:01:22.000Z,2021-01-12T21:02:24.000Z,2021-01-12T21:03:03.000Z,2021-01-12T21:22:11.000Z,137,244,8.84,1148,25.32,0.0,0.76,2.25,2.75,,0.0,26.67,N,N,"",N,Y,21.0,2021.0,1.0,12.0,1,-1.3500004,Kips Bay,Washington Heights South
673,Uber,B02764,B02764,2021-01-28T12:34:17.000Z,2021-01-28T12:39:27.000Z,2021-01-28T12:39:41.000Z,2021-01-28T12:59:28.000Z,242,254,4.14,1187,17.45,0.0,0.52,1.55,0.0,,0.0,14.5,N,N,"",N,N,12.0,2021.0,1.0,28.0,1,2.9500008,Van Nest/Morris Park,Williamsbridge/Olinville
950,Uber,B02835,B02835,2021-01-12T06:58:12.000Z,2021-01-12T07:01:17.000Z,2021-01-12T07:03:17.000Z,2021-01-12T07:22:23.000Z,77,197,6.48,1146,21.3,0.0,0.64,1.89,0.0,,0.0,16.74,N,N,"",N,N,6.0,2021.0,1.0,12.0,1,4.5599995,East New York/Pennsylvania Avenue,Richmond Hill
747,Uber,B02884,B02884,2021-01-20T17:09:53.000Z,2021-01-20T17:14:54.000Z,2021-01-20T17:15:22.000Z,2021-01-20T17:37:22.000Z,169,263,6.47,1320,28.0,0.0,1.02,3.03,2.75,,0.0,18.19,N,N,"",N,N,17.0,2021.0,1.0,20.0,1,9.809999,Mount Hope,Yorkville West
399,Uber,B02876,B02876,2021-01-24T01:59:29.000Z,2021-01-24T02:00:59.000Z,2021-01-24T02:03:01.000Z,2021-01-24T02:12:12.000Z,170,50,2.03,552,9.22,0.0,0.28,0.84,2.75,,0.0,6.85,N,N,"",N,N,1.0,2021.0,1.0,24.0,1,2.3700004,Murray Hill,Clinton West
70,Lyft,B02510,,2021-01-26T16:04:45.000Z,,2021-01-26T16:07:09.000Z,2021-01-26T16:25:50.000Z,232,186,3.237,1121,18.09,0.0,0.54,1.61,2.75,,4.6,12.98,N,N,N,N,N,16.0,2021.0,1.0,26.0,1,9.710001,Two Bridges/Seward Park,Penn Station/Madison Sq West
829,Uber,B02878,B02878,2021-01-22T10:43:42.000Z,2021-01-22T10:47:17.000Z,2021-01-22T10:49:17.000Z,2021-01-22T11:08:38.000Z,174,147,6.45,1161,20.68,0.0,0.62,1.84,0.0,,3.0,16.83,N,N,"",N,N,10.0,2021.0,1.0,22.0,1,6.8500004,Norwood,Longwood
700,Uber,B02884,B02884,2021-01-30T12:15:05.000Z,2021-01-30T12:16:52.000Z,2021-01-30T12:16:59.000Z,2021-01-30T12:25:12.000Z,90,164,1.56,493,7.93,0.0,0.24,0.7,2.75,,0.0,5.85,N,N,"",N,N,12.0,2021.0,1.0,30.0,1,2.08,Flatiron,Midtown South
931,Lyft,B02510,,2021-01-07T18:26:58.000Z,,2021-01-07T18:30:00.000Z,2021-01-07T18:50:07.000Z,188,91,3.372,1207,17.65,0.0,0.53,1.57,0.0,,0.0,13.85,N,N,N,N,N,18.0,2021.0,1.0,7.0,1,3.7999992,Prospect-Lefferts Gardens,Flatlands
884,Uber,B02875,B02875,2021-01-31T12:12:07.000Z,2021-01-31T12:13:42.000Z,2021-01-31T12:14:23.000Z,2021-01-31T12:23:31.000Z,220,136,1.35,548,8.1,0.0,0.24,0.72,0.0,,1.0,6.07,N,N,"",N,N,12.0,2021.0,1.0,31.0,1,3.0300002,Spuyten Duyvil/Kingsbridge,Kingsbridge Heights
760,Uber,B02882,B02882,2021-01-30T13:02:31.000Z,2021-01-30T13:05:44.000Z,2021-01-30T13:05:44.000Z,2021-01-30T13:08:49.000Z,233,170,0.54,185,6.84,0.0,0.21,0.63,2.75,,0.0,5.4,N,N,"",N,N,13.0,2021.0,1.0,30.0,1,1.44,UN/Turtle Bay South,Murray Hill
628,Lyft,B02510,,2021-01-30T15:30:08.000Z,,2021-01-30T15:31:49.000Z,2021-01-30T15:47:04.000Z,170,249,2.228,915,11.35,0.0,0.34,1.01,2.75,,0.0,10.14,N,N,N,N,N,15.0,2021.0,1.0,30.0,1,1.21,Murray Hill,West Village
498,Uber,B02764,B02764,2021-01-09T05:57:12.000Z,2021-01-09T06:00:08.000Z,2021-01-09T06:00:29.000Z,2021-01-09T06:15:28.000Z,260,43,4.29,899,18.59,0.0,0.56,1.65,2.75,,0.0,12.25,N,N,"",N,N,5.0,2021.0,1.0,9.0,1,6.34,Woodside,Central Park
536,Lyft,B02510,,2021-01-22T06:10:29.000Z,,2021-01-22T06:11:43.000Z,2021-01-22T06:45:43.000Z,197,100,13.327,2040,39.58,6.23,1.37,4.06,2.75,,0.0,31.87,N,N,N,N,N,6.0,2021.0,1.0,22.0,1,7.710001,Richmond Hill,Garment District
12,Uber,B02875,B02875,2021-01-20T16:03:45.000Z,2021-01-20T16:06:23.000Z,2021-01-20T16:06:47.000Z,2021-01-20T16:17:37.000Z,249,231,1.92,650,10.58,0.0,0.32,0.94,2.75,,5.0,14.66,N,N,"",N,Y,16.0,2021.0,1.0,20.0,1,0.9200001,West Village,TriBeCa/Civic Center
90,Uber,B02866,B02866,2021-01-27T16:55:49.000Z,2021-01-27T17:00:11.000Z,2021-01-27T17:01:57.000Z,2021-01-27T17:07:45.000Z,42,74,2.87,348,7.72,0.0,0.23,0.69,0.0,,3.0,6.08,N,N,"",N,N,16.0,2021.0,1.0,27.0,0,4.6399994,Central Harlem North,East Harlem North
736,Uber,B02864,B02864,2021-01-02T13:08:16.000Z,2021-01-02T13:10:52.000Z,2021-01-02T13:11:19.000Z,2021-01-02T13:24:55.000Z,144,162,2.97,816,15.72,0.0,0.47,1.4,2.75,,0.0,10.11,N,N,"",N,N,13.0,2021.0,1.0,2.0,1,5.6100006,Little Italy/NoLiTa,Midtown East
428,Uber,B02869,B02869,2021-01-14T17:56:33.000Z,2021-01-14T18:04:42.000Z,2021-01-14T18:04:42.000Z,2021-01-14T18:12:56.000Z,90,68,1.41,494,8.14,0.0,0.24,0.72,2.75,,0.0,5.68,N,N,"",N,N,17.0,2021.0,1.0,14.0,0,2.4600005,Flatiron,East Chelsea
77,Uber,B02764,B02764,2021-01-16T16:12:02.000Z,2021-01-16T16:19:40.000Z,2021-01-16T16:21:05.000Z,2021-01-16T16:49:28.000Z,75,13,9.98,1703,35.5,0.0,1.07,3.15,2.75,,6.37,25.26,N,N,"",N,N,16.0,2021.0,1.0,16.0,0,16.609999,East Harlem South,Battery Park City
425,Lyft,B02510,,2021-01-31T16:04:29.000Z,,2021-01-31T16:07:05.000Z,2021-01-31T16:11:26.000Z,74,74,0.936,261,8.47,0.0,0.25,0.75,0.0,,0.0,5.47,N,N,N,N,N,16.0,2021.0,1.0,31.0,1,3.0000005,East Harlem North,East Harlem North
294,Uber,B02682,B02682,2021-01-12T22:37:36.000Z,2021-01-12T22:39:10.000Z,2021-01-12T22:40:05.000Z,2021-01-12T22:51:30.000Z,34,225,2.39,685,12.73,0.0,0.38,1.13,0.0,,0.0,8.36,N,N,"",N,N,22.0,2021.0,1.0,12.0,1,4.37,Brooklyn Navy Yard,Stuyvesant Heights
