index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
662,Lyft,B02510,,2021-01-11T01:30:50.000Z,,2021-01-11T01:34:23.000Z,2021-01-11T01:48:36.000Z,76,91,3.512,853,14.3,0.0,0.43,1.27,0.0,,0.0,11.05,N,N,N,N,N,1.0,2021.0,1.0,11.0,1,3.25,East New York,Flatlands
255,Uber,B02512,B02512,2021-01-12T20:45:52.000Z,2021-01-12T20:51:18.000Z,2021-01-12T20:52:28.000Z,2021-01-12T21:04:31.000Z,169,126,3.5,723,8.95,0.0,0.27,0.79,0.0,,0.0,9.91,N,N,"",N,N,20.0,2021.0,1.0,12.0,0,-0.96000004,Mount Hope,Hunts Point
331,Lyft,B02510,,2021-01-18T21:47:17.000Z,,2021-01-18T21:50:13.000Z,2021-01-18T22:22:54.000Z,106,131,14.129,1961,41.6,0.0,1.25,3.69,0.0,,0.0,32.11,N,N,N,N,N,21.0,2021.0,1.0,18.0,1,9.489998,Gowanus,Jamaica Estates
129,Uber,B02877,B02877,2021-01-30T06:40:09.000Z,2021-01-30T06:43:14.000Z,2021-01-30T06:45:14.000Z,2021-01-30T06:54:44.000Z,56,83,2.2,570,9.25,0.0,0.28,0.82,0.0,,0.0,7.2,N,N,"",N,N,6.0,2021.0,1.0,30.0,1,2.0500002,Corona,Elmhurst/Maspeth
530,Uber,B02764,B02764,2021-01-21T15:32:45.000Z,2021-01-21T15:39:39.000Z,2021-01-21T15:39:39.000Z,2021-01-21T16:09:17.000Z,138,16,6.79,1778,25.89,0.0,0.78,2.3,0.0,,0.0,22.37,N,N,"",N,N,15.0,2021.0,1.0,21.0,0,3.5199986,LaGuardia Airport,Bayside
631,Lyft,B02510,,2021-01-27T18:12:49.000Z,,2021-01-27T18:15:38.000Z,2021-01-27T18:22:27.000Z,247,74,0.836,409,7.27,0.0,0.22,0.65,0.0,,0.0,5.47,N,N,N,N,N,18.0,2021.0,1.0,27.0,1,1.8000002,West Concourse,East Harlem North
960,Lyft,B02510,,2021-01-23T10:44:38.000Z,,2021-01-23T10:49:49.000Z,2021-01-23T10:55:53.000Z,7,260,1.064,364,7.15,0.0,0.21,0.63,0.0,,0.0,5.47,N,N,N,N,N,10.0,2021.0,1.0,23.0,1,1.6800003,Astoria,Woodside
551,Uber,B02682,B02682,2021-01-25T10:20:11.000Z,2021-01-25T10:21:29.000Z,2021-01-25T10:23:14.000Z,2021-01-25T10:33:16.000Z,114,68,2.0,602,10.0,0.0,0.3,0.89,2.75,,0.0,7.25,N,N,"",N,N,10.0,2021.0,1.0,25.0,1,2.75,Greenwich Village South,East Chelsea
787,Uber,B02883,B02883,2021-01-30T12:35:57.000Z,2021-01-30T12:37:49.000Z,2021-01-30T12:39:49.000Z,2021-01-30T13:09:43.000Z,243,265,18.34,1794,58.59,2.8,1.84,5.45,0.0,,0.0,42.75,N,N,"",N,N,12.0,2021.0,1.0,30.0,1,15.84,Washington Heights North,
649,Uber,B02872,B02872,2021-01-10T20:34:22.000Z,2021-01-10T20:37:41.000Z,2021-01-10T20:37:55.000Z,2021-01-10T21:09:07.000Z,245,84,12.37,1872,23.61,0.0,0.71,2.1,0.0,,0.0,29.31,N,N,"",N,N,20.0,2021.0,1.0,10.0,1,-5.699999,West Brighton,Eltingville/Annadale/Prince's Bay
