index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
622,Uber,B02869,B02869,2021-01-04T17:20:15.000Z,2021-01-04T17:23:27.000Z,2021-01-04T17:24:29.000Z,2021-01-04T17:34:09.000Z,88,148,1.53,580,7.82,0.0,0.25,0.74,2.75,,0.0,6.54,N,N,"",N,N,17.0,2021.0,1.0,4.0,1,1.2800002,Financial District South,Lower East Side
444,Uber,B02882,B02882,2021-01-05T23:22:06.000Z,2021-01-05T23:23:57.000Z,2021-01-05T23:25:28.000Z,2021-01-05T23:53:49.000Z,21,35,12.41,1701,27.54,0.0,0.83,2.44,0.0,,0.0,27.93,N,N,"",N,N,23.0,2021.0,1.0,5.0,1,-0.3899994,Bensonhurst East,Brownsville
746,Uber,B02866,B02866,2021-01-12T08:13:08.000Z,2021-01-12T08:17:46.000Z,2021-01-12T08:17:55.000Z,2021-01-12T08:35:31.000Z,165,26,2.97,1056,15.47,0.0,0.46,1.37,0.0,,3.0,12.12,N,N,"",N,N,8.0,2021.0,1.0,12.0,1,6.3500013,Midwood,Borough Park
678,Uber,B02869,B02869,2021-01-30T14:34:05.000Z,2021-01-30T14:35:27.000Z,2021-01-30T14:35:33.000Z,2021-01-30T14:40:42.000Z,223,223,1.19,309,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,14.0,2021.0,1.0,30.0,1,2.52,Steinway,Steinway
665,Lyft,B02510,,2021-01-17T17:46:57.000Z,,2021-01-17T17:48:43.000Z,2021-01-17T18:12:34.000Z,190,255,5.378,1431,24.08,0.0,0.72,2.14,0.0,,0.0,17.95,N,N,N,N,N,17.0,2021.0,1.0,17.0,1,6.129999,Prospect Park,Williamsburg (North Side)
455,Uber,B02889,B02889,2021-01-15T05:25:13.000Z,2021-01-15T05:36:04.000Z,2021-01-15T05:36:39.000Z,2021-01-15T06:00:43.000Z,108,132,16.26,1444,30.08,0.0,0.9,2.67,0.0,,0.0,30.01,N,N,"",N,N,5.0,2021.0,1.0,15.0,0,0.069999695,Gravesend,JFK Airport
343,Lyft,B02510,,2021-01-16T22:13:42.000Z,,2021-01-16T22:20:35.000Z,2021-01-16T22:42:51.000Z,79,225,4.714,1336,41.23,0.1,1.24,3.67,2.75,,9.8,24.73,N,N,N,N,N,22.0,2021.0,1.0,16.0,0,26.3,East Village,Stuyvesant Heights
841,Uber,B02867,B02867,2021-01-24T08:58:42.000Z,2021-01-24T09:00:25.000Z,2021-01-24T09:01:51.000Z,2021-01-24T09:10:12.000Z,89,89,1.56,501,6.33,0.0,0.19,0.56,0.0,,0.0,5.91,N,N,"",N,N,8.0,2021.0,1.0,24.0,1,0.42000008,Flatbush/Ditmas Park,Flatbush/Ditmas Park
273,Uber,B02879,B02879,2021-01-25T14:02:58.000Z,2021-01-25T14:08:46.000Z,2021-01-25T14:08:53.000Z,2021-01-25T14:21:19.000Z,187,245,3.41,746,10.54,0.0,0.32,0.94,0.0,,0.0,10.01,N,N,"",N,N,14.0,2021.0,1.0,25.0,1,0.52999973,Port Richmond,West Brighton
218,Uber,B02617,B02617,2021-01-22T05:28:54.000Z,2021-01-22T05:33:58.000Z,2021-01-22T05:35:58.000Z,2021-01-22T05:50:53.000Z,109,6,5.09,895,19.74,0.0,0.59,1.75,0.0,,0.0,13.11,N,N,"",N,N,5.0,2021.0,1.0,22.0,0,6.63,Great Kills,Arrochar/Fort Wadsworth
745,Lyft,B02510,,2021-01-05T21:10:33.000Z,,2021-01-05T21:13:18.000Z,2021-01-05T21:28:48.000Z,71,77,3.792,930,16.39,0.0,0.36,1.06,0.0,,0.0,12.0,N,N,N,N,N,21.0,2021.0,1.0,5.0,1,4.3899994,East Flatbush/Farragut,East New York/Pennsylvania Avenue
592,Uber,B02872,B02872,2021-01-01T17:23:08.000Z,2021-01-01T17:28:55.000Z,2021-01-01T17:29:48.000Z,2021-01-01T17:52:04.000Z,71,71,3.48,1336,11.99,0.0,0.36,1.06,0.0,,0.0,16.03,N,N,"",N,N,17.0,2021.0,1.0,1.0,0,-4.040001,East Flatbush/Farragut,East Flatbush/Farragut
776,Uber,B02876,B02876,2021-01-05T19:46:11.000Z,2021-01-05T19:46:33.000Z,2021-01-05T19:48:33.000Z,2021-01-05T20:01:52.000Z,247,153,4.53,799,17.36,0.0,0.52,1.54,0.0,,0.0,11.68,N,N,"",N,N,19.0,2021.0,1.0,5.0,1,5.6800003,West Concourse,Marble Hill
