index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
987,Uber,B02867,B02867,2021-01-03T06:34:26.000Z,2021-01-03T06:38:52.000Z,2021-01-03T06:39:19.000Z,2021-01-03T06:50:13.000Z,218,265,5.14,654,18.06,0.0,0.54,1.6,0.0,,0.0,13.03,N,N,"",N,N,6.0,2021.0,1.0,3.0,1,5.0299997,Springfield Gardens North,
878,Uber,B02872,B02872,2021-01-16T15:49:11.000Z,2021-01-16T15:51:01.000Z,2021-01-16T15:53:02.000Z,2021-01-16T16:07:59.000Z,87,107,4.31,898,19.93,0.0,0.6,1.77,2.75,,0.0,12.28,N,N,"",N,N,15.0,2021.0,1.0,16.0,1,7.6500006,Financial District North,Gramercy
110,Uber,B02764,B02764,2021-01-30T14:34:31.000Z,2021-01-30T14:36:26.000Z,2021-01-30T14:36:39.000Z,2021-01-30T14:48:24.000Z,212,252,4.96,705,7.86,6.12,0.42,1.24,0.0,,0.0,11.37,N,N,"",N,N,14.0,2021.0,1.0,30.0,1,-3.5099998,Soundview/Bruckner,Whitestone
91,Lyft,B02510,,2021-01-11T19:11:07.000Z,,2021-01-11T19:14:00.000Z,2021-01-11T19:23:21.000Z,37,225,1.539,561,7.38,0.0,0.22,0.65,0.0,,0.0,6.4,N,N,N,N,N,19.0,2021.0,1.0,11.0,1,0.98,Bushwick South,Stuyvesant Heights
128,Lyft,B02510,,2021-01-12T23:36:22.000Z,,2021-01-12T23:39:51.000Z,2021-01-12T23:54:14.000Z,137,97,6.273,863,20.16,0.18,0.61,1.8,2.75,,0.0,14.19,N,N,N,N,N,23.0,2021.0,1.0,12.0,1,5.9700003,Kips Bay,Fort Greene
363,Uber,B02887,B02887,2021-01-25T10:30:30.000Z,2021-01-25T10:31:53.000Z,2021-01-25T10:32:10.000Z,2021-01-25T10:41:30.000Z,255,17,1.8,560,8.02,0.0,0.24,0.71,0.0,,0.0,6.68,N,N,"",N,N,10.0,2021.0,1.0,25.0,1,1.3400006,Williamsburg (North Side),Bedford
251,Lyft,B02510,,2021-01-17T02:00:00.000Z,,2021-01-17T01:45:00.000Z,2021-01-17T02:10:06.000Z,41,186,5.717,1506,18.94,0.0,0.57,1.68,2.75,,0.0,18.96,N,N,N,N,N,2.0,2021.0,1.0,17.0,1,-0.01999855,Central Harlem,Penn Station/Madison Sq West
744,Lyft,B02510,,2021-01-05T19:24:21.000Z,,2021-01-05T19:30:13.000Z,2021-01-05T19:42:11.000Z,61,35,1.776,718,9.41,0.0,0.28,0.84,0.0,,0.0,7.99,N,N,N,N,N,19.0,2021.0,1.0,5.0,1,1.4200001,Crown Heights North,Brownsville
778,Lyft,B02510,,2021-01-17T10:34:28.000Z,,2021-01-17T10:39:29.000Z,2021-01-17T10:50:05.000Z,14,228,2.061,636,7.22,0.0,0.22,0.64,0.0,,0.0,7.61,N,N,N,N,N,10.0,2021.0,1.0,17.0,1,-0.39000034,Bay Ridge,Sunset Park West
819,Lyft,B02510,,2021-01-31T16:12:36.000Z,,2021-01-31T16:24:12.000Z,2021-01-31T16:55:39.000Z,35,210,9.528,1887,24.69,0.0,0.74,2.19,0.0,,0.0,26.38,N,N,N,N,N,16.0,2021.0,1.0,31.0,0,-1.6899986,Brownsville,Sheepshead Bay
310,Uber,B02836,B02836,2021-01-24T09:01:12.000Z,2021-01-24T09:03:02.000Z,2021-01-24T09:03:21.000Z,2021-01-24T09:32:55.000Z,151,265,20.36,1774,52.96,20.0,2.19,0.0,0.0,,0.0,42.93,N,N,"",N,N,9.0,2021.0,1.0,24.0,1,10.029999,Manhattan Valley,
849,Uber,B02617,B02617,2021-01-19T18:16:49.000Z,2021-01-19T18:18:19.000Z,2021-01-19T18:19:22.000Z,2021-01-19T18:32:21.000Z,91,149,2.6,779,11.15,0.0,0.33,0.99,0.0,,0.0,9.39,N,N,"",N,N,18.0,2021.0,1.0,19.0,1,1.7599993,Flatlands,Madison
247,Uber,B02884,B02884,2021-01-17T22:42:47.000Z,2021-01-17T22:44:16.000Z,2021-01-17T22:46:16.000Z,2021-01-17T22:52:33.000Z,76,76,1.4,377,7.42,0.0,0.22,0.66,0.0,,0.0,5.63,N,N,"",N,N,22.0,2021.0,1.0,17.0,1,1.79,East New York,East New York
796,Uber,B02872,B02872,2021-01-29T11:41:32.000Z,2021-01-29T11:43:44.000Z,2021-01-29T11:45:08.000Z,2021-01-29T11:54:32.000Z,119,168,2.11,564,8.36,0.0,0.25,0.74,0.0,,0.0,7.05,N,N,"",N,N,11.0,2021.0,1.0,29.0,1,1.3099995,Highbridge,Mott Haven/Port Morris
919,Uber,B02887,B02887,2021-01-02T21:36:52.000Z,2021-01-02T21:39:17.000Z,2021-01-02T21:40:42.000Z,2021-01-02T21:49:23.000Z,76,37,1.54,521,7.91,0.0,0.24,0.7,0.0,,0.0,6.06,N,N,"",N,N,21.0,2021.0,1.0,2.0,1,1.8499999,East New York,Bushwick South
214,Uber,B02876,B02876,2021-01-28T16:29:47.000Z,2021-01-28T16:32:35.000Z,2021-01-28T16:33:05.000Z,2021-01-28T16:45:41.000Z,152,74,1.81,756,11.29,0.0,0.34,1.0,0.0,,0.0,8.32,N,N,"",N,N,16.0,2021.0,1.0,28.0,1,2.9700003,Manhattanville,East Harlem North
429,Uber,B02875,B02875,2021-01-17T19:19:50.000Z,2021-01-17T19:24:41.000Z,2021-01-17T19:25:00.000Z,2021-01-17T19:30:13.000Z,72,72,1.03,313,6.96,0.0,0.21,0.62,0.0,,0.0,5.39,N,N,"",N,N,19.0,2021.0,1.0,17.0,1,1.5700002,East Flatbush/Remsen Village,East Flatbush/Remsen Village
117,Uber,B02871,B02871,2021-01-20T06:59:25.000Z,2021-01-20T07:02:30.000Z,2021-01-20T07:02:48.000Z,2021-01-20T07:28:40.000Z,149,231,10.03,1552,25.54,6.12,0.97,2.86,2.75,,0.0,24.05,N,N,"",N,N,6.0,2021.0,1.0,20.0,1,1.4900017,Madison,TriBeCa/Civic Center
998,Lyft,B02510,,2021-01-18T15:41:20.000Z,,2021-01-18T15:45:02.000Z,2021-01-18T16:00:24.000Z,60,259,5.787,922,20.51,0.0,0.62,1.82,0.0,,0.0,16.02,N,N,N,N,Y,15.0,2021.0,1.0,18.0,1,4.49,Crotona Park East,Woodlawn/Wakefield
547,Uber,B02869,B02869,2021-01-31T22:26:18.000Z,2021-01-31T22:29:34.000Z,2021-01-31T22:31:36.000Z,2021-01-31T22:34:44.000Z,232,79,0.39,188,10.45,0.0,0.31,0.93,2.75,,0.0,8.31,N,N,"",N,N,22.0,2021.0,1.0,31.0,1,2.1399994,Two Bridges/Seward Park,East Village
144,Uber,B02884,B02884,2021-01-25T18:52:13.000Z,2021-01-25T18:57:48.000Z,2021-01-25T18:58:27.000Z,2021-01-25T19:13:12.000Z,82,73,4.45,885,18.22,0.0,0.55,1.62,0.0,,0.0,12.31,N,N,"",N,N,18.0,2021.0,1.0,25.0,0,5.909999,Elmhurst,East Flushing
