index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
9,Uber,B02866,B02866,2021-01-21T00:58:26.000Z,2021-01-21T00:59:48.000Z,2021-01-21T01:00:02.000Z,2021-01-21T01:33:46.000Z,188,265,20.47,2024,69.12,26.12,2.67,0.0,0.0,,0.0,43.27,N,N,"",N,N,0.0,2021.0,1.0,21.0,1,25.850002,Prospect-Lefferts Gardens,
494,Uber,B02878,B02878,2021-01-21T12:09:08.000Z,2021-01-21T12:14:15.000Z,2021-01-21T12:14:36.000Z,2021-01-21T12:31:07.000Z,113,209,2.06,991,15.07,0.0,0.45,1.34,2.75,,3.0,10.57,N,N,"",N,N,12.0,2021.0,1.0,21.0,1,7.5,Greenwich Village North,Seaport
962,Uber,B02765,B02765,2021-01-27T10:10:18.000Z,2021-01-27T10:10:45.000Z,2021-01-27T10:12:32.000Z,2021-01-27T10:31:29.000Z,237,234,2.87,1137,15.76,0.0,0.47,1.4,2.75,,0.0,12.69,N,N,"",N,N,10.0,2021.0,1.0,27.0,1,3.0700006,Upper East Side South,Union Sq
357,Uber,B02872,B02872,2021-01-27T17:54:11.000Z,2021-01-27T18:01:13.000Z,2021-01-27T18:01:23.000Z,2021-01-27T18:21:13.000Z,233,263,2.85,1190,18.55,0.0,0.56,1.65,2.75,,0.0,14.1,N,N,"",N,N,17.0,2021.0,1.0,27.0,0,4.449999,UN/Turtle Bay South,Yorkville West
793,Uber,B02875,B02875,2021-01-23T11:05:37.000Z,2021-01-23T11:09:15.000Z,2021-01-23T11:09:30.000Z,2021-01-23T11:30:19.000Z,198,100,6.91,1249,22.89,6.12,0.87,2.57,2.75,,0.0,18.07,N,N,"",N,N,11.0,2021.0,1.0,23.0,1,4.8199997,Ridgewood,Garment District
442,Uber,B02866,B02866,2021-01-20T14:32:32.000Z,2021-01-20T14:34:10.000Z,2021-01-20T14:34:22.000Z,2021-01-20T14:48:37.000Z,234,236,3.05,855,20.76,0.0,0.62,1.84,2.75,,0.0,10.53,N,N,"",N,N,14.0,2021.0,1.0,20.0,1,10.2300005,Union Sq,Upper East Side North
524,Uber,B02835,B02835,2021-01-15T21:24:22.000Z,2021-01-15T21:27:54.000Z,2021-01-15T21:28:51.000Z,2021-01-15T21:51:03.000Z,92,32,9.98,1332,33.3,6.12,1.18,3.5,0.0,,0.0,26.31,N,N,"",N,N,21.0,2021.0,1.0,15.0,1,6.99,Flushing,Bronxdale
558,Uber,B02879,B02879,2021-01-14T11:35:55.000Z,2021-01-14T11:36:19.000Z,2021-01-14T11:38:19.000Z,2021-01-14T11:51:18.000Z,107,211,1.52,779,11.76,0.0,0.35,1.04,2.75,,0.0,8.2,N,N,"",N,N,11.0,2021.0,1.0,14.0,1,3.5600004,Gramercy,SoHo
712,Lyft,B02510,,2021-01-13T05:40:04.000Z,,2021-01-13T05:43:15.000Z,2021-01-13T06:09:45.000Z,79,132,18.078,1590,44.79,1.69,1.39,4.13,2.75,,0.0,33.39,N,N,N,N,N,5.0,2021.0,1.0,13.0,1,11.400002,East Village,JFK Airport
812,Uber,B02764,B02764,2021-01-20T06:38:20.000Z,2021-01-20T06:40:34.000Z,2021-01-20T06:42:34.000Z,2021-01-20T06:55:03.000Z,169,20,2.24,749,9.47,0.0,0.28,0.84,0.0,,0.0,8.73,N,N,"",N,N,6.0,2021.0,1.0,20.0,1,0.7400007,Mount Hope,Belmont
405,Uber,B02889,B02889,2021-01-06T21:31:22.000Z,2021-01-06T21:32:28.000Z,2021-01-06T21:34:08.000Z,2021-01-06T21:38:20.000Z,92,92,0.47,252,6.33,0.0,0.19,0.56,0.0,,0.0,5.4,N,N,"",N,N,21.0,2021.0,1.0,6.0,1,0.9299998,Flushing,Flushing
312,Uber,B02871,B02871,2021-01-16T21:12:31.000Z,2021-01-16T21:13:14.000Z,2021-01-16T21:15:14.000Z,2021-01-16T21:33:39.000Z,249,143,3.44,1105,13.36,0.0,0.42,1.23,2.75,,0.0,13.05,N,N,"",N,N,21.0,2021.0,1.0,16.0,1,0.30999947,West Village,Lincoln Square West
621,Uber,B02764,B02764,2021-01-18T16:31:16.000Z,2021-01-18T16:31:31.000Z,2021-01-18T16:33:31.000Z,2021-01-18T16:44:59.000Z,18,31,2.01,688,8.99,0.0,0.27,0.8,0.0,,0.0,7.97,N,N,"",N,N,16.0,2021.0,1.0,18.0,1,1.02,Bedford Park,Bronx Park
977,Uber,B02877,B02877,2021-01-18T08:51:24.000Z,2021-01-18T08:54:26.000Z,2021-01-18T08:56:27.000Z,2021-01-18T09:02:29.000Z,241,136,0.81,362,7.86,0.0,0.24,0.7,0.0,,0.0,5.96,N,N,"",N,N,8.0,2021.0,1.0,18.0,1,1.9000001,Van Cortlandt Village,Kingsbridge Heights
388,Uber,B02872,B02872,2021-01-02T00:56:25.000Z,2021-01-02T01:00:37.000Z,2021-01-02T01:01:20.000Z,2021-01-02T01:17:53.000Z,250,69,5.73,993,19.26,0.0,0.58,1.71,0.0,,0.0,16.08,N,N,"",N,N,0.0,2021.0,1.0,2.0,1,3.1800003,Westchester Village/Unionport,East Concourse/Concourse Village
595,Uber,B02765,B02765,2021-01-08T14:52:28.000Z,2021-01-08T14:56:44.000Z,2021-01-08T14:57:41.000Z,2021-01-08T15:20:07.000Z,143,140,2.37,1346,16.94,0.0,0.51,1.5,2.75,,0.0,13.89,N,N,"",N,N,14.0,2021.0,1.0,8.0,1,3.0500002,Lincoln Square West,Lenox Hill East
979,Uber,B02765,B02765,2021-01-18T18:45:49.000Z,2021-01-18T18:47:44.000Z,2021-01-18T18:47:47.000Z,2021-01-18T18:59:51.000Z,43,75,3.4,724,12.91,0.0,0.39,1.15,2.75,,0.0,9.81,N,N,"",N,N,18.0,2021.0,1.0,18.0,1,3.0999994,Central Park,East Harlem South
887,Lyft,B02510,,2021-01-18T12:26:13.000Z,,2021-01-18T12:31:23.000Z,2021-01-18T12:56:14.000Z,155,132,11.659,1491,29.09,0.0,0.78,2.32,0.0,,0.0,25.43,N,N,N,N,N,12.0,2021.0,1.0,18.0,1,3.6599998,Marine Park/Mill Basin,JFK Airport
469,Uber,B02872,B02872,2021-01-08T00:07:09.000Z,2021-01-08T00:11:03.000Z,2021-01-08T00:11:36.000Z,2021-01-08T00:19:38.000Z,262,236,1.45,482,7.0,0.0,0.23,0.67,2.75,,0.0,6.79,N,N,"",N,N,0.0,2021.0,1.0,8.0,1,0.21000004,Yorkville East,Upper East Side North
270,Uber,B02872,B02872,2021-01-19T09:36:55.000Z,2021-01-19T09:43:26.000Z,2021-01-19T09:43:34.000Z,2021-01-19T10:02:38.000Z,263,107,4.76,1144,18.62,0.0,0.56,1.65,2.75,,3.53,14.82,N,N,"",N,N,9.0,2021.0,1.0,19.0,0,7.330002,Yorkville West,Gramercy
384,Uber,B02888,B02888,2021-01-22T18:28:26.000Z,2021-01-22T18:33:02.000Z,2021-01-22T18:34:06.000Z,2021-01-22T19:23:04.000Z,117,80,26.66,2938,48.2,2.29,1.51,4.48,0.0,,8.47,54.0,N,N,"",N,N,18.0,2021.0,1.0,22.0,1,2.670002,Hammels/Arverne,East Williamsburg
910,Lyft,B02510,,2021-01-10T04:23:32.000Z,,2021-01-10T04:28:32.000Z,2021-01-10T04:38:43.000Z,39,91,2.578,611,10.68,0.0,0.32,0.95,0.0,,0.0,7.98,N,N,N,N,N,4.0,2021.0,1.0,10.0,1,2.7000003,Canarsie,Flatlands
598,Uber,B02869,B02869,2021-01-24T01:57:16.000Z,2021-01-24T01:58:19.000Z,2021-01-24T01:59:27.000Z,2021-01-24T02:04:13.000Z,260,83,1.31,286,7.12,0.0,0.21,0.63,0.0,,0.0,5.39,N,N,"",N,N,1.0,2021.0,1.0,24.0,1,1.73,Woodside,Elmhurst/Maspeth
625,Uber,B02876,B02876,2021-01-18T13:18:00.000Z,2021-01-18T13:23:14.000Z,2021-01-18T13:23:46.000Z,2021-01-18T13:32:35.000Z,26,26,0.75,529,6.33,0.0,0.19,0.56,0.0,,0.0,5.4,N,N,"",N,N,13.0,2021.0,1.0,18.0,1,0.9299998,Borough Park,Borough Park
616,Uber,B02884,B02884,2021-01-08T12:15:42.000Z,2021-01-08T12:17:19.000Z,2021-01-08T12:17:56.000Z,2021-01-08T12:23:54.000Z,36,36,0.89,358,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,12.0,2021.0,1.0,8.0,1,2.52,Bushwick North,Bushwick North
168,Uber,B02870,B02870,2021-01-18T11:36:14.000Z,2021-01-18T11:36:58.000Z,2021-01-18T11:38:58.000Z,2021-01-18T11:54:25.000Z,233,75,4.25,927,16.47,0.0,0.5,1.49,2.75,,0.0,12.45,N,N,"",N,N,11.0,2021.0,1.0,18.0,1,4.0199995,UN/Turtle Bay South,East Harlem South
585,Uber,B02764,B02764,2021-01-31T03:19:17.000Z,2021-01-31T03:22:03.000Z,2021-01-31T03:23:04.000Z,2021-01-31T03:29:25.000Z,136,241,1.73,381,9.17,0.0,0.28,0.81,0.0,,0.0,5.4,N,N,"",N,N,3.0,2021.0,1.0,31.0,1,3.77,Kingsbridge Heights,Van Cortlandt Village
676,Uber,B02869,B02869,2021-01-02T19:38:58.000Z,2021-01-02T19:44:50.000Z,2021-01-02T19:45:17.000Z,2021-01-02T20:18:12.000Z,132,148,18.46,1975,44.3,0.0,1.82,3.95,2.75,,7.4,38.28,N,N,"",N,N,19.0,2021.0,1.0,2.0,0,13.420002,JFK Airport,Lower East Side
354,Lyft,B02510,,2021-01-21T08:08:19.000Z,,2021-01-21T08:14:33.000Z,2021-01-21T08:24:45.000Z,182,51,5.311,612,17.43,0.0,0.52,1.55,0.0,,0.0,11.02,N,N,N,N,N,8.0,2021.0,1.0,21.0,0,6.41,Parkchester,Co-Op City
761,Uber,B02872,B02872,2021-01-17T15:48:34.000Z,2021-01-17T15:50:19.000Z,2021-01-17T15:50:29.000Z,2021-01-17T16:20:46.000Z,85,255,5.6,1817,23.86,0.0,0.72,2.12,0.0,,0.0,21.38,N,N,"",N,N,15.0,2021.0,1.0,17.0,1,2.4800014,Erasmus,Williamsburg (North Side)
708,Lyft,B02510,,2021-01-27T22:20:56.000Z,,2021-01-27T22:23:14.000Z,2021-01-27T22:41:26.000Z,148,36,4.435,1092,22.52,0.0,0.61,1.8,2.75,,0.0,14.06,N,N,N,N,N,22.0,2021.0,1.0,27.0,1,8.46,Lower East Side,Bushwick North
258,Uber,B02682,B02682,2021-01-13T17:30:04.000Z,2021-01-13T17:33:08.000Z,2021-01-13T17:33:31.000Z,2021-01-13T17:49:59.000Z,144,246,2.98,988,14.79,0.0,0.44,1.31,2.75,,0.0,11.56,N,N,"",N,N,17.0,2021.0,1.0,13.0,1,3.2299995,Little Italy/NoLiTa,West Chelsea/Hudson Yards
349,Uber,B02867,B02867,2021-01-12T20:27:00.000Z,2021-01-12T20:30:30.000Z,2021-01-12T20:30:37.000Z,2021-01-12T20:39:30.000Z,181,25,1.71,533,8.11,0.0,0.24,0.72,0.0,,1.0,6.34,N,N,"",N,N,20.0,2021.0,1.0,12.0,1,2.7699995,Park Slope,Boerum Hill
972,Uber,B02871,B02871,2021-01-13T12:43:52.000Z,2021-01-13T12:46:25.000Z,2021-01-13T12:46:01.000Z,2021-01-13T12:52:38.000Z,79,107,0.79,397,8.42,0.0,0.27,0.79,2.75,,0.0,7.81,N,N,"",N,N,12.0,2021.0,1.0,13.0,1,0.61000013,East Village,Gramercy
