index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
477,Uber,B02875,B02875,2021-01-26T23:05:04.000Z,2021-01-26T23:09:46.000Z,2021-01-26T23:10:03.000Z,2021-01-26T23:28:27.000Z,77,62,4.06,1104,16.67,0.0,0.5,1.48,0.0,,3.0,13.72,N,N,"",N,N,23.0,2021.0,1.0,26.0,1,5.95,East New York/Pennsylvania Avenue,Crown Heights South
42,Uber,B02864,B02864,2021-01-08T20:15:19.000Z,2021-01-08T20:17:52.000Z,2021-01-08T20:19:11.000Z,2021-01-08T20:27:54.000Z,75,42,1.85,523,9.78,0.0,0.29,0.87,0.0,,0.0,9.99,N,N,"",N,Y,20.0,2021.0,1.0,8.0,1,-0.21000004,East Harlem South,Central Harlem North
320,Uber,B02395,B02395,2021-01-20T04:33:58.000Z,2021-01-20T04:39:13.000Z,2021-01-20T04:39:30.000Z,2021-01-20T04:50:27.000Z,247,244,2.12,657,8.37,0.0,0.0,0.0,0.0,,0.0,7.84,N,N,"",N,N,4.0,2021.0,1.0,20.0,1,0.52999973,West Concourse,Washington Heights South
831,Uber,B02765,B02765,2021-01-12T09:37:12.000Z,2021-01-12T09:40:26.000Z,2021-01-12T09:40:45.000Z,2021-01-12T09:58:55.000Z,7,129,4.25,1090,19.89,0.0,0.6,1.77,0.0,,0.0,13.81,N,N,"",N,N,9.0,2021.0,1.0,12.0,1,6.079999,Astoria,Jackson Heights
153,Uber,B02765,B02765,2021-01-13T08:32:14.000Z,2021-01-13T08:33:06.000Z,2021-01-13T08:35:08.000Z,2021-01-13T08:53:42.000Z,48,265,4.76,1114,23.76,20.0,1.31,0.0,0.0,,0.0,16.44,N,N,"",N,N,8.0,2021.0,1.0,13.0,1,7.3199997,Clinton East,
178,Uber,B02764,B02764,2021-01-01T16:54:55.000Z,2021-01-01T17:00:45.000Z,2021-01-01T17:01:05.000Z,2021-01-01T17:10:19.000Z,112,97,2.33,554,12.07,0.0,0.36,1.07,0.0,,0.0,8.18,N,N,"",N,N,16.0,2021.0,1.0,1.0,0,3.8899994,Greenpoint,Fort Greene
323,Uber,B02764,B02764,2021-01-09T00:38:40.000Z,2021-01-09T00:39:43.000Z,2021-01-09T00:41:43.000Z,2021-01-09T01:05:55.000Z,89,129,14.52,1452,27.69,0.0,0.83,2.46,0.0,,0.0,28.17,N,N,"",N,N,0.0,2021.0,1.0,9.0,1,-0.47999954,Flatbush/Ditmas Park,Jackson Heights
538,Uber,B02764,B02764,2021-01-22T03:08:38.000Z,2021-01-22T03:09:32.000Z,2021-01-22T03:10:07.000Z,2021-01-22T03:16:25.000Z,37,80,1.09,378,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,3.0,2021.0,1.0,22.0,1,2.5099998,Bushwick South,East Williamsburg
248,Uber,B02872,B02872,2021-01-25T09:06:38.000Z,2021-01-25T09:08:39.000Z,2021-01-25T09:09:07.000Z,2021-01-25T09:22:37.000Z,244,50,6.22,810,21.53,0.0,0.65,1.91,2.75,,5.36,13.64,N,N,"",N,N,9.0,2021.0,1.0,25.0,1,13.250001,Washington Heights South,Clinton West
994,Lyft,B02510,,2021-01-17T17:15:13.000Z,,2021-01-17T17:27:29.000Z,2021-01-17T17:42:12.000Z,165,85,2.365,883,11.34,0.0,0.34,1.01,0.0,,0.0,10.02,N,N,N,N,N,17.0,2021.0,1.0,17.0,0,1.3199997,Midwood,Erasmus
50,Uber,B02765,B02765,2021-01-29T23:58:45.000Z,2021-01-30T00:02:39.000Z,2021-01-30T00:03:29.000Z,2021-01-30T00:08:53.000Z,35,35,1.34,324,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,23.0,2021.0,1.0,29.0,1,2.5099998,Brownsville,Brownsville
733,Uber,B02875,B02875,2021-01-07T20:46:25.000Z,2021-01-07T20:48:29.000Z,2021-01-07T20:48:44.000Z,2021-01-07T20:54:09.000Z,254,259,1.16,325,8.7,0.0,0.26,0.77,0.0,,0.0,5.39,N,N,"",N,N,20.0,2021.0,1.0,7.0,1,3.31,Williamsbridge/Olinville,Woodlawn/Wakefield
