index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
32,Via,B02800,,2021-01-24T06:46:01.000Z,,2021-01-24T07:02:49.000Z,2021-01-24T07:20:26.000Z,42,142,4.19,1056,26.95,0.0,0.0,1.91,2.75,,0.0,13.5,N,N,N,N,N,6.0,2021.0,1.0,24.0,0,13.450001,Central Harlem North,Lincoln Square East
164,Lyft,B02510,,2021-01-03T18:58:08.000Z,,2021-01-03T19:03:01.000Z,2021-01-03T19:46:38.000Z,132,68,20.088,2617,53.67,5.61,1.78,5.26,2.75,,10.36,44.21,N,N,N,N,N,18.0,2021.0,1.0,3.0,1,19.82,JFK Airport,East Chelsea
924,Uber,B02872,B02872,2021-01-10T00:20:33.000Z,2021-01-10T00:24:45.000Z,2021-01-10T00:26:45.000Z,2021-01-10T00:37:46.000Z,51,242,3.27,661,12.76,0.0,0.38,1.13,0.0,,1.0,9.15,N,N,"",N,N,0.0,2021.0,1.0,10.0,0,4.6100006,Co-Op City,Van Nest/Morris Park
784,Uber,B02682,B02682,2021-01-14T08:14:35.000Z,2021-01-14T08:17:35.000Z,2021-01-14T08:18:00.000Z,2021-01-14T08:28:07.000Z,231,234,1.96,607,10.12,0.0,0.3,0.9,2.75,,0.0,7.24,N,N,"",N,N,8.0,2021.0,1.0,14.0,1,2.88,TriBeCa/Civic Center,Union Sq
41,Uber,B02875,B02875,2021-01-29T18:59:47.000Z,2021-01-29T19:06:12.000Z,2021-01-29T19:07:26.000Z,2021-01-29T19:14:07.000Z,80,36,1.18,401,6.33,0.0,0.19,0.56,0.0,,0.0,5.4,N,N,"",N,N,18.0,2021.0,1.0,29.0,0,0.9299998,East Williamsburg,Bushwick North
559,Uber,B02765,B02765,2021-01-07T00:55:05.000Z,2021-01-07T01:00:22.000Z,2021-01-07T01:00:49.000Z,2021-01-07T01:18:57.000Z,232,244,11.28,1088,29.4,0.0,0.88,2.61,2.75,,0.0,21.55,N,N,"",N,N,0.0,2021.0,1.0,7.0,1,7.8500004,Two Bridges/Seward Park,Washington Heights South
478,Uber,B02872,B02872,2021-01-09T23:04:17.000Z,2021-01-09T23:05:57.000Z,2021-01-09T23:07:59.000Z,2021-01-09T23:26:49.000Z,37,211,4.26,1130,18.97,0.0,0.57,1.68,2.75,,0.0,14.15,N,N,"",N,N,23.0,2021.0,1.0,9.0,1,4.8199997,Bushwick South,SoHo
587,Uber,B02866,B02866,2021-01-24T14:00:33.000Z,2021-01-24T14:01:30.000Z,2021-01-24T14:01:55.000Z,2021-01-24T14:13:26.000Z,170,43,1.98,691,9.12,0.0,0.27,0.81,2.75,,3.0,7.96,N,N,"",N,N,14.0,2021.0,1.0,24.0,1,4.16,Murray Hill,Central Park
246,Lyft,B02510,,2021-01-19T09:15:58.000Z,,2021-01-19T09:19:18.000Z,2021-01-19T09:40:37.000Z,140,231,6.628,1279,26.14,0.0,0.78,2.32,2.75,,0.0,18.07,N,N,N,N,N,9.0,2021.0,1.0,19.0,1,8.07,Lenox Hill East,TriBeCa/Civic Center
479,Uber,B02878,B02878,2021-01-24T22:24:55.000Z,2021-01-24T22:28:33.000Z,2021-01-24T22:28:49.000Z,2021-01-24T23:02:26.000Z,78,67,23.4,2017,53.39,6.12,1.79,5.28,0.0,,0.0,42.69,N,N,"",N,N,22.0,2021.0,1.0,24.0,1,10.700001,East Tremont,Dyker Heights
694,Uber,B02875,B02875,2021-01-01T19:13:48.000Z,2021-01-01T19:21:14.000Z,2021-01-01T19:21:24.000Z,2021-01-01T19:38:46.000Z,241,212,4.32,1042,14.38,0.0,0.43,1.28,0.0,,0.0,13.48,N,N,"",N,N,19.0,2021.0,1.0,1.0,0,0.9000006,Van Cortlandt Village,Soundview/Bruckner
991,Lyft,B02510,,2021-01-22T18:12:03.000Z,,2021-01-22T18:24:41.000Z,2021-01-22T18:37:33.000Z,54,148,3.629,772,15.07,0.0,0.45,1.34,2.75,,0.0,10.49,N,N,N,N,N,18.0,2021.0,1.0,22.0,0,4.58,Columbia Street,Lower East Side
565,Uber,B02878,B02878,2021-01-15T21:52:30.000Z,2021-01-15T22:00:08.000Z,2021-01-15T22:00:54.000Z,2021-01-15T22:16:56.000Z,76,177,2.69,962,12.74,0.0,0.38,1.13,0.0,,0.0,11.02,N,N,"",N,N,21.0,2021.0,1.0,15.0,0,1.7199993,East New York,Ocean Hill
516,Lyft,B02510,,2021-01-14T22:24:28.000Z,,2021-01-14T22:28:01.000Z,2021-01-14T22:40:44.000Z,234,145,3.158,763,14.63,3.46,0.54,1.61,2.75,,0.0,9.89,N,N,N,N,N,22.0,2021.0,1.0,14.0,1,4.74,Union Sq,Long Island City/Hunters Point
635,Lyft,B02510,,2021-01-14T15:54:16.000Z,,2021-01-14T15:56:04.000Z,2021-01-14T16:05:43.000Z,246,48,2.241,579,8.91,0.0,0.27,0.79,2.75,,0.0,7.34,N,N,N,N,N,15.0,2021.0,1.0,14.0,1,1.5699997,West Chelsea/Hudson Yards,Clinton East
643,Lyft,B02510,,2021-01-16T23:10:43.000Z,,2021-01-16T23:13:13.000Z,2021-01-16T23:30:32.000Z,107,223,8.393,1039,23.93,4.88,0.86,2.56,2.75,,0.0,20.73,N,N,N,N,Y,23.0,2021.0,1.0,16.0,1,3.2000008,Gramercy,Steinway
543,Uber,B02875,B02875,2021-01-08T16:17:01.000Z,2021-01-08T16:19:13.000Z,2021-01-08T16:19:48.000Z,2021-01-08T16:43:11.000Z,97,188,3.65,1403,11.99,0.0,0.36,1.06,0.0,,1.0,23.85,N,N,"",N,Y,16.0,2021.0,1.0,8.0,1,-10.860001,Fort Greene,Prospect-Lefferts Gardens
921,Lyft,B02510,,2021-01-31T22:37:27.000Z,,2021-01-31T22:45:12.000Z,2021-01-31T23:01:48.000Z,56,36,6.811,996,19.66,0.0,0.59,1.74,0.0,,0.0,15.9,N,N,N,N,N,22.0,2021.0,1.0,31.0,0,3.7600002,Corona,Bushwick North
362,Lyft,B02510,,2021-01-16T23:38:05.000Z,,2021-01-16T23:40:50.000Z,2021-01-17T00:02:19.000Z,212,166,8.542,1289,24.04,0.84,0.75,2.21,0.0,,0.0,20.27,N,N,N,N,N,23.0,2021.0,1.0,16.0,1,3.7700005,Soundview/Bruckner,Morningside Heights
65,Uber,B02395,B02395,2021-01-03T09:15:53.000Z,2021-01-03T09:19:05.000Z,2021-01-03T09:19:19.000Z,2021-01-03T09:42:21.000Z,14,137,9.75,1382,27.34,0.0,0.0,0.0,2.75,,0.0,22.33,N,N,"",N,N,9.0,2021.0,1.0,3.0,1,5.01,Bay Ridge,Kips Bay
765,Lyft,B02510,,2021-01-20T18:55:38.000Z,,2021-01-20T18:59:11.000Z,2021-01-20T19:07:43.000Z,37,17,1.152,512,7.68,0.0,0.23,0.68,0.0,,0.0,5.56,N,N,N,N,N,18.0,2021.0,1.0,20.0,1,2.12,Bushwick South,Bedford
907,Uber,B02884,B02884,2021-01-12T20:58:49.000Z,2021-01-12T21:02:14.000Z,2021-01-12T21:03:02.000Z,2021-01-12T21:19:23.000Z,220,248,7.97,981,19.76,0.0,0.59,1.75,0.0,,0.0,17.0,N,N,"",N,N,20.0,2021.0,1.0,12.0,1,2.7600002,Spuyten Duyvil/Kingsbridge,West Farms/Bronx River
653,Uber,B02882,B02882,2021-01-06T10:31:55.000Z,2021-01-06T10:34:49.000Z,2021-01-06T10:35:02.000Z,2021-01-06T10:56:20.000Z,219,130,6.71,1278,24.0,0.0,0.72,2.13,0.0,,0.0,18.1,N,N,"",N,N,10.0,2021.0,1.0,6.0,1,5.8999996,Springfield Gardens South,Jamaica
481,Uber,B02764,B02764,2021-01-28T09:56:18.000Z,2021-01-28T09:56:56.000Z,2021-01-28T09:58:14.000Z,2021-01-28T10:06:05.000Z,230,100,1.08,471,9.44,0.0,0.28,0.84,2.75,,3.0,6.8,N,N,"",N,N,9.0,2021.0,1.0,28.0,1,5.6399994,Times Sq/Theatre District,Garment District
