index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
89,Uber,B02872,B02872,2021-01-05T18:53:03.000Z,2021-01-05T18:54:12.000Z,2021-01-05T18:56:12.000Z,2021-01-05T19:14:37.000Z,62,77,3.62,1105,19.7,0.0,0.59,1.75,0.0,,0.0,19.87,N,N,"",N,Y,18.0,2021.0,1.0,5.0,1,-0.17000008,Crown Heights South,East New York/Pennsylvania Avenue
78,Uber,B02872,B02872,2021-01-31T18:43:32.000Z,2021-01-31T18:55:26.000Z,2021-01-31T18:55:26.000Z,2021-01-31T19:05:02.000Z,132,216,4.07,576,15.42,0.0,0.46,1.37,0.0,,0.0,10.69,N,N,"",N,N,18.0,2021.0,1.0,31.0,0,4.7300005,JFK Airport,South Ozone Park
265,Uber,B02870,B02870,2021-01-04T07:35:48.000Z,2021-01-04T07:38:56.000Z,2021-01-04T07:39:44.000Z,2021-01-04T08:15:56.000Z,132,80,15.05,2172,43.21,0.0,1.3,3.83,0.0,,9.66,34.77,N,N,"",N,N,7.0,2021.0,1.0,4.0,1,18.099998,JFK Airport,East Williamsburg
216,Lyft,B02510,,2021-01-06T18:47:24.000Z,,2021-01-06T18:50:21.000Z,2021-01-06T18:56:57.000Z,37,36,1.045,396,7.26,0.0,0.22,0.64,0.0,,2.0,5.47,N,N,N,N,N,18.0,2021.0,1.0,6.0,1,3.7900004,Bushwick South,Bushwick North
243,Uber,B02883,B02883,2021-01-12T10:05:42.000Z,2021-01-12T10:06:36.000Z,2021-01-12T10:07:00.000Z,2021-01-12T10:13:27.000Z,237,161,0.98,387,6.13,0.0,0.19,0.57,2.75,,3.0,5.39,N,N,"",N,N,10.0,2021.0,1.0,12.0,1,3.7400002,Upper East Side South,Midtown Center
462,Uber,B02682,B02682,2021-01-04T04:23:46.000Z,2021-01-04T04:26:54.000Z,2021-01-04T04:27:15.000Z,2021-01-04T04:37:00.000Z,141,230,2.51,585,12.8,0.0,0.44,1.14,2.75,,0.94,7.84,N,N,"",N,N,4.0,2021.0,1.0,4.0,1,5.8999996,Lenox Hill West,Times Sq/Theatre District
952,Lyft,B02510,,2021-01-23T15:58:19.000Z,,2021-01-23T16:00:31.000Z,2021-01-23T16:15:34.000Z,212,174,4.62,903,13.45,0.0,0.4,1.19,0.0,,0.0,12.69,N,N,N,N,N,15.0,2021.0,1.0,23.0,1,0.7600002,Soundview/Bruckner,Norwood
189,Uber,B02872,B02872,2021-01-17T02:28:50.000Z,2021-01-17T02:31:21.000Z,2021-01-17T02:31:59.000Z,2021-01-17T02:57:58.000Z,188,42,16.66,1559,41.99,0.0,1.44,4.27,2.75,,0.0,31.42,N,N,"",N,N,2.0,2021.0,1.0,17.0,1,10.570002,Prospect-Lefferts Gardens,Central Harlem North
982,Uber,B02617,B02617,2021-01-27T15:11:46.000Z,2021-01-27T15:13:51.000Z,2021-01-27T15:14:04.000Z,2021-01-27T17:21:37.000Z,112,112,0.96,7653,86.79,0.0,2.6,7.7,0.0,,10.26,65.1,N,N,"",N,N,15.0,2021.0,1.0,27.0,1,31.950005,Greenpoint,Greenpoint
655,Uber,B02866,B02866,2021-01-06T06:20:25.000Z,2021-01-06T06:26:43.000Z,2021-01-06T06:26:43.000Z,2021-01-06T06:49:46.000Z,76,19,13.83,1383,34.53,0.0,1.04,3.06,0.0,,0.0,26.83,N,N,"",N,N,6.0,2021.0,1.0,6.0,0,7.699999,East New York,Bellerose
107,Lyft,B02510,,2021-01-31T16:24:29.000Z,,2021-01-31T16:30:20.000Z,2021-01-31T16:40:09.000Z,247,42,1.071,589,7.22,0.0,0.22,0.64,0.0,,0.0,6.13,N,N,N,N,N,16.0,2021.0,1.0,31.0,1,1.0899997,West Concourse,Central Harlem North
775,Lyft,B02510,,2021-01-12T17:47:20.000Z,,2021-01-12T17:51:35.000Z,2021-01-12T18:05:37.000Z,78,213,5.062,842,19.01,0.0,0.57,1.69,0.0,,0.0,12.67,N,N,N,N,N,17.0,2021.0,1.0,12.0,1,6.34,East Tremont,Soundview/Castle Hill
149,Lyft,B02510,,2021-01-25T09:19:53.000Z,,2021-01-25T09:22:21.000Z,2021-01-25T09:32:15.000Z,17,61,1.033,594,7.78,0.0,0.23,0.69,0.0,,0.0,6.12,N,N,N,N,N,9.0,2021.0,1.0,25.0,1,1.6600003,Bedford,Crown Heights North
827,Uber,B02395,B02395,2021-01-14T13:13:13.000Z,2021-01-14T13:14:15.000Z,2021-01-14T13:16:15.000Z,2021-01-14T13:31:45.000Z,159,69,1.84,930,10.94,0.0,0.0,0.0,0.0,,0.0,9.82,N,N,"",N,N,13.0,2021.0,1.0,14.0,1,1.1199999,Melrose South,East Concourse/Concourse Village
27,Lyft,B02510,,2021-01-03T14:38:35.000Z,,2021-01-03T14:44:07.000Z,2021-01-03T14:51:53.000Z,212,60,1.253,466,7.51,0.0,0.23,0.67,0.0,,0.0,5.47,N,N,N,N,N,14.0,2021.0,1.0,3.0,1,2.0400004,Soundview/Bruckner,Crotona Park East
550,Uber,B02867,B02867,2021-01-31T01:15:20.000Z,2021-01-31T01:16:35.000Z,2021-01-31T01:18:35.000Z,2021-01-31T01:33:15.000Z,167,185,3.12,880,16.3,0.0,0.49,1.45,0.0,,0.0,10.81,N,N,"",N,N,1.0,2021.0,1.0,31.0,1,5.489999,Morrisania/Melrose,Pelham Parkway
809,Uber,B02875,B02875,2021-01-27T20:51:36.000Z,2021-01-27T20:54:58.000Z,2021-01-27T20:54:58.000Z,2021-01-27T21:08:53.000Z,230,262,2.98,835,15.52,0.0,0.47,1.38,2.75,,0.0,10.28,N,N,"",N,N,20.0,2021.0,1.0,27.0,1,5.2400007,Times Sq/Theatre District,Yorkville East
141,Uber,B02887,B02887,2021-01-31T19:42:23.000Z,2021-01-31T19:50:26.000Z,2021-01-31T19:52:27.000Z,2021-01-31T20:25:06.000Z,173,26,15.41,1959,52.91,0.0,1.59,4.7,0.0,,0.0,42.25,N,N,"",N,N,19.0,2021.0,1.0,31.0,0,10.66,North Corona,Borough Park
575,Uber,B02765,B02765,2021-01-07T13:42:39.000Z,2021-01-07T13:46:19.000Z,2021-01-07T13:47:25.000Z,2021-01-07T14:04:57.000Z,89,35,3.58,1052,17.5,0.0,0.53,1.55,0.0,,0.0,12.76,N,N,"",N,N,13.0,2021.0,1.0,7.0,1,4.74,Flatbush/Ditmas Park,Brownsville
