index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
412,Uber,B02867,B02867,2021-01-11T17:48:59.000Z,2021-01-11T17:49:39.000Z,2021-01-11T17:50:11.000Z,2021-01-11T18:11:08.000Z,186,74,5.86,1257,21.38,0.0,0.64,1.9,2.75,,0.0,16.99,N,N,"",N,N,17.0,2021.0,1.0,11.0,1,4.3899994,Penn Station/Madison Sq West,East Harlem North
396,Uber,B02764,B02764,2021-01-17T22:01:27.000Z,2021-01-17T22:06:16.000Z,2021-01-17T22:08:16.000Z,2021-01-17T22:35:53.000Z,137,265,6.99,1657,14.57,20.0,1.16,0.0,0.0,,0.0,23.46,N,N,"",N,N,22.0,2021.0,1.0,17.0,0,-8.889999,Kips Bay,
978,Lyft,B02510,,2021-01-05T14:36:42.000Z,,2021-01-05T14:39:20.000Z,2021-01-05T14:47:55.000Z,35,72,1.475,515,9.41,0.0,0.28,0.84,0.0,,0.0,5.95,N,N,N,N,N,14.0,2021.0,1.0,5.0,1,3.46,Brownsville,East Flatbush/Remsen Village
119,Uber,B02617,B02617,2021-01-27T07:51:22.000Z,2021-01-27T08:01:16.000Z,2021-01-27T08:02:04.000Z,2021-01-27T08:12:39.000Z,126,126,1.91,635,10.26,0.0,0.31,0.91,0.0,,0.0,9.42,N,N,"",N,N,7.0,2021.0,1.0,27.0,0,0.84000015,Hunts Point,Hunts Point
898,Lyft,B02510,,2021-01-17T09:25:32.000Z,,2021-01-17T09:27:01.000Z,2021-01-17T09:34:23.000Z,114,45,1.057,442,7.37,0.0,0.22,0.65,2.75,,0.0,5.47,N,N,N,N,N,9.0,2021.0,1.0,17.0,1,1.9000001,Greenwich Village South,Chinatown
973,Uber,B02872,B02872,2021-01-22T21:39:43.000Z,2021-01-22T21:43:20.000Z,2021-01-22T21:44:46.000Z,2021-01-22T22:06:18.000Z,170,92,11.02,1292,27.9,6.12,1.02,3.02,2.75,,0.0,22.97,N,N,"",N,N,21.0,2021.0,1.0,22.0,1,4.9300003,Murray Hill,Flushing
59,Uber,B02866,B02866,2021-01-26T09:26:41.000Z,2021-01-26T09:27:47.000Z,2021-01-26T09:29:37.000Z,2021-01-26T09:36:18.000Z,51,3,1.64,401,6.33,0.0,0.19,0.56,0.0,,0.0,5.39,N,N,"",N,N,9.0,2021.0,1.0,26.0,1,0.94000006,Co-Op City,Allerton/Pelham Gardens
296,Lyft,B02510,,2021-01-17T13:57:10.000Z,,2021-01-17T14:00:32.000Z,2021-01-17T14:11:20.000Z,234,237,2.487,648,10.94,0.0,0.33,0.97,2.75,,0.0,8.19,N,N,N,N,N,13.0,2021.0,1.0,17.0,1,2.75,Union Sq,Upper East Side South
537,Lyft,B02510,,2021-01-20T13:09:27.000Z,,2021-01-20T13:12:41.000Z,2021-01-20T13:26:07.000Z,222,39,2.293,806,12.5,0.0,0.38,1.11,0.0,,0.0,9.29,N,N,N,N,N,13.0,2021.0,1.0,20.0,1,3.21,Starrett City,Canarsie
529,Lyft,B02510,,2021-01-16T22:31:32.000Z,,2021-01-16T22:35:59.000Z,2021-01-16T22:46:38.000Z,60,47,1.378,639,7.29,0.0,0.22,0.65,0.0,,0.0,6.88,N,N,N,N,N,22.0,2021.0,1.0,16.0,1,0.40999985,Crotona Park East,Claremont/Bathgate
918,Uber,B02875,B02875,2021-01-16T17:34:02.000Z,2021-01-16T17:36:09.000Z,2021-01-16T17:36:38.000Z,2021-01-16T17:52:14.000Z,79,112,4.33,936,18.71,0.0,0.56,1.66,2.75,,0.0,12.61,N,N,"",N,N,17.0,2021.0,1.0,16.0,1,6.0999994,East Village,Greenpoint
742,Lyft,B02510,,2021-01-28T16:15:30.000Z,,2021-01-28T16:17:32.000Z,2021-01-28T16:27:52.000Z,76,39,1.832,620,8.68,0.0,0.26,0.77,0.0,,0.0,7.22,N,N,N,N,N,16.0,2021.0,1.0,28.0,1,1.4600005,East New York,Canarsie
376,Uber,B02869,B02869,2021-01-09T10:28:23.000Z,2021-01-09T10:32:45.000Z,2021-01-09T10:34:45.000Z,2021-01-09T11:08:34.000Z,132,209,20.64,2029,50.02,0.0,1.68,4.98,2.75,,0.0,39.75,N,N,"",N,N,10.0,2021.0,1.0,9.0,0,10.27,JFK Airport,Seaport
815,Uber,B02869,B02869,2021-01-06T16:24:16.000Z,2021-01-06T16:27:28.000Z,2021-01-06T16:27:40.000Z,2021-01-06T16:44:02.000Z,74,161,4.57,982,13.2,0.0,0.41,1.22,2.75,,0.0,13.26,N,N,"",N,N,16.0,2021.0,1.0,6.0,1,-0.06000042,East Harlem North,Midtown Center
853,Lyft,B02510,,2021-01-01T22:45:57.000Z,,2021-01-01T22:51:51.000Z,2021-01-01T23:09:53.000Z,85,61,3.637,1082,16.6,0.0,0.5,1.47,0.0,,0.0,13.09,N,N,N,N,N,22.0,2021.0,1.0,1.0,1,3.5100002,Erasmus,Crown Heights North
590,Uber,B02864,B02864,2021-01-28T18:27:31.000Z,2021-01-28T18:34:41.000Z,2021-01-28T18:34:59.000Z,2021-01-28T18:45:03.000Z,161,142,2.0,604,16.85,0.0,0.51,1.52,2.75,,0.0,11.27,N,N,"",N,N,18.0,2021.0,1.0,28.0,0,5.58,Midtown Center,Lincoln Square East
289,Uber,B02870,B02870,2021-01-17T00:57:13.000Z,2021-01-17T00:59:52.000Z,2021-01-17T01:00:34.000Z,2021-01-17T01:17:07.000Z,69,242,4.45,993,10.66,0.0,0.32,0.95,0.0,,0.0,13.22,N,N,"",N,N,0.0,2021.0,1.0,17.0,1,-2.5600004,East Concourse/Concourse Village,Van Nest/Morris Park
20,Lyft,B02510,,2021-01-29T06:42:19.000Z,,2021-01-29T06:51:58.000Z,2021-01-29T07:04:26.000Z,151,75,1.702,748,12.36,0.0,0.37,1.1,0.0,,0.0,8.15,N,N,N,N,N,6.0,2021.0,1.0,29.0,0,4.21,Manhattan Valley,East Harlem South
199,Uber,B02835,B02835,2021-01-29T06:41:33.000Z,2021-01-29T06:46:25.000Z,2021-01-29T06:46:43.000Z,2021-01-29T06:53:59.000Z,192,173,3.04,436,13.13,0.0,0.39,1.17,0.0,,0.0,7.0,N,N,"",N,N,6.0,2021.0,1.0,29.0,1,6.13,Queensboro Hill,North Corona
427,Uber,B02879,B02879,2021-01-23T18:43:31.000Z,2021-01-23T18:44:22.000Z,2021-01-23T18:45:35.000Z,2021-01-23T18:54:25.000Z,66,97,1.77,530,10.59,0.0,0.32,0.94,0.0,,0.0,6.38,N,N,"",N,N,18.0,2021.0,1.0,23.0,1,4.21,DUMBO/Vinegar Hill,Fort Greene
630,Lyft,B02510,,2021-01-04T14:36:57.000Z,,2021-01-04T14:39:54.000Z,2021-01-04T14:51:41.000Z,162,236,1.74,707,10.94,0.0,0.33,0.97,2.75,,0.0,7.84,N,N,N,N,N,14.0,2021.0,1.0,4.0,1,3.0999994,Midtown East,Upper East Side North
666,Uber,B02887,B02887,2021-01-29T11:21:21.000Z,2021-01-29T11:27:30.000Z,2021-01-29T11:27:30.000Z,2021-01-29T11:37:10.000Z,148,114,1.31,580,7.91,0.0,0.24,0.7,2.75,,0.0,6.3,N,N,"",N,N,11.0,2021.0,1.0,29.0,0,1.6099997,Lower East Side,Greenwich Village South
521,Lyft,B02510,,2021-01-21T00:54:12.000Z,,2021-01-21T00:57:26.000Z,2021-01-21T01:15:08.000Z,80,90,5.233,1062,19.54,1.23,0.62,1.84,2.75,,0.0,14.71,N,N,N,N,N,0.0,2021.0,1.0,21.0,1,4.830001,East Williamsburg,Flatiron
748,Lyft,B02510,,2021-01-02T07:11:17.000Z,,2021-01-02T07:15:09.000Z,2021-01-02T07:30:04.000Z,262,244,5.997,895,18.99,0.0,0.57,1.68,2.75,,0.0,14.15,N,N,N,N,N,7.0,2021.0,1.0,2.0,1,4.84,Yorkville East,Washington Heights South
654,Uber,B02887,B02887,2021-01-12T18:34:58.000Z,2021-01-12T18:38:20.000Z,2021-01-12T18:39:03.000Z,2021-01-12T18:43:22.000Z,141,140,0.47,259,8.7,0.0,0.26,0.77,2.75,,0.0,5.4,N,N,"",N,N,18.0,2021.0,1.0,12.0,1,3.2999997,Lenox Hill West,Lenox Hill East
816,Lyft,B02510,,2021-01-04T08:13:28.000Z,,2021-01-04T08:18:15.000Z,2021-01-04T08:46:58.000Z,189,228,4.699,1723,23.55,0.0,0.71,2.09,0.0,,0.0,19.65,N,N,N,N,N,8.0,2021.0,1.0,4.0,1,3.8999996,Prospect Heights,Sunset Park West
195,Uber,B02836,B02836,2021-01-04T11:32:22.000Z,2021-01-04T11:34:12.000Z,2021-01-04T11:34:34.000Z,2021-01-04T11:47:32.000Z,142,140,1.91,778,13.99,0.0,0.72,1.25,2.75,,4.7,8.62,N,N,"",N,N,11.0,2021.0,1.0,4.0,1,10.069999,Lincoln Square East,Lenox Hill East
242,Lyft,B02510,,2021-01-02T14:25:59.000Z,,2021-01-02T14:31:16.000Z,2021-01-02T14:49:31.000Z,198,82,3.409,1095,17.37,0.0,0.52,1.54,0.0,,0.0,12.96,N,N,N,N,N,14.0,2021.0,1.0,2.0,1,4.410001,Ridgewood,Elmhurst
633,Uber,B02884,B02884,2021-01-03T10:31:52.000Z,2021-01-03T10:34:51.000Z,2021-01-03T10:35:04.000Z,2021-01-03T10:50:29.000Z,145,223,3.02,925,16.03,0.0,0.48,1.42,0.0,,0.0,11.07,N,N,"",N,N,10.0,2021.0,1.0,3.0,1,4.960001,Long Island City/Hunters Point,Steinway
337,Lyft,B02510,,2021-01-28T10:33:54.000Z,,2021-01-28T10:40:56.000Z,2021-01-28T11:10:16.000Z,56,169,13.038,1760,37.88,5.91,1.31,3.89,0.0,,2.0,29.21,N,N,N,N,N,10.0,2021.0,1.0,28.0,0,10.670002,Corona,Mount Hope
200,Uber,B02872,B02872,2021-01-05T14:16:43.000Z,2021-01-05T14:17:31.000Z,2021-01-05T14:18:14.000Z,2021-01-05T14:28:32.000Z,126,212,2.26,618,8.85,0.0,0.27,0.79,0.0,,0.0,7.66,N,N,"",N,N,14.0,2021.0,1.0,5.0,1,1.1900005,Hunts Point,Soundview/Bruckner
584,Lyft,B02510,,2021-01-17T14:39:23.000Z,,2021-01-17T14:43:23.000Z,2021-01-17T15:06:16.000Z,237,144,3.798,1373,19.24,0.0,0.58,1.71,2.75,,0.0,15.71,N,N,N,N,N,14.0,2021.0,1.0,17.0,1,3.5299997,Upper East Side South,Little Italy/NoLiTa
167,Uber,B02682,B02682,2021-01-14T06:13:13.000Z,2021-01-14T06:17:48.000Z,2021-01-14T06:19:48.000Z,2021-01-14T06:45:37.000Z,39,36,5.68,1549,22.79,0.0,0.68,2.02,0.0,,0.0,19.23,N,N,"",N,N,6.0,2021.0,1.0,14.0,0,3.5600014,Canarsie,Bushwick North
240,Uber,B02864,B02864,2021-01-10T13:17:51.000Z,2021-01-10T13:20:38.000Z,2021-01-10T13:20:54.000Z,2021-01-10T13:35:12.000Z,248,74,5.04,858,15.17,0.0,0.64,1.89,0.0,,0.0,12.74,N,N,"",N,N,13.0,2021.0,1.0,10.0,1,2.4300003,West Farms/Bronx River,East Harlem North
190,Uber,B02875,B02875,2021-01-19T10:57:19.000Z,2021-01-19T11:03:09.000Z,2021-01-19T11:04:02.000Z,2021-01-19T11:12:41.000Z,91,71,1.78,519,9.69,0.0,0.29,0.86,0.0,,0.0,6.31,N,N,"",N,N,10.0,2021.0,1.0,19.0,0,3.3799996,Flatlands,East Flatbush/Farragut
