index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
610,Uber,B02872,B02872,2021-01-18T20:25:15.000Z,2021-01-18T20:26:55.000Z,2021-01-18T20:27:01.000Z,2021-01-18T20:32:53.000Z,164,233,1.31,352,7.91,0.0,0.24,0.7,2.75,,0.0,5.4,N,N,"",N,N,20.0,2021.0,1.0,18.0,1,2.5099998,Midtown South,UN/Turtle Bay South
452,Uber,B02864,B02864,2021-01-30T14:08:28.000Z,2021-01-30T14:11:36.000Z,2021-01-30T14:12:09.000Z,2021-01-30T14:17:35.000Z,216,216,1.09,326,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,14.0,2021.0,1.0,30.0,1,2.52,South Ozone Park,South Ozone Park
447,Lyft,B02510,,2021-01-24T18:51:01.000Z,,2021-01-24T18:54:28.000Z,2021-01-24T19:22:09.000Z,127,138,11.836,1661,32.91,6.02,1.17,3.46,0.0,,2.0,27.05,N,N,N,N,N,18.0,2021.0,1.0,24.0,1,7.8600006,Inwood,LaGuardia Airport
449,Uber,B02884,B02884,2021-01-01T21:46:38.000Z,2021-01-01T21:52:02.000Z,2021-01-01T21:52:12.000Z,2021-01-01T21:57:33.000Z,198,102,1.27,321,7.12,0.0,0.21,0.63,0.0,,0.0,6.46,N,N,"",N,N,21.0,2021.0,1.0,1.0,1,0.65999985,Ridgewood,Glendale
520,Uber,B02765,B02765,2021-01-02T19:04:51.000Z,2021-01-02T19:06:11.000Z,2021-01-02T19:06:40.000Z,2021-01-02T19:15:18.000Z,162,140,1.51,518,8.7,0.0,0.26,0.77,2.75,,0.0,6.01,N,N,"",N,N,19.0,2021.0,1.0,2.0,1,2.6899996,Midtown East,Lenox Hill East
113,Uber,B02871,B02871,2021-01-31T16:30:48.000Z,2021-01-31T16:36:29.000Z,2021-01-31T16:38:00.000Z,2021-01-31T17:07:38.000Z,186,25,7.03,1778,32.34,0.0,0.98,2.89,2.75,,0.0,25.56,N,N,"",N,N,16.0,2021.0,1.0,31.0,0,6.7800007,Penn Station/Madison Sq West,Boerum Hill
848,Uber,B02869,B02869,2021-01-11T00:03:47.000Z,2021-01-11T00:04:42.000Z,2021-01-11T00:06:42.000Z,2021-01-11T00:13:59.000Z,218,205,1.42,437,6.83,0.0,0.2,0.61,0.0,,0.0,6.24,N,N,"",N,N,0.0,2021.0,1.0,11.0,1,0.59000015,Springfield Gardens North,Saint Albans
375,Uber,B02836,B02836,2021-01-16T11:49:38.000Z,2021-01-16T11:52:11.000Z,2021-01-16T11:52:55.000Z,2021-01-16T12:09:04.000Z,249,143,3.22,969,17.2,0.0,0.52,1.53,2.75,,3.0,11.67,N,N,"",N,N,11.0,2021.0,1.0,16.0,1,8.530001,West Village,Lincoln Square West
355,Uber,B02880,B02880,2021-01-14T14:40:45.000Z,2021-01-14T14:43:19.000Z,2021-01-14T14:44:15.000Z,2021-01-14T14:59:54.000Z,97,249,3.29,939,12.9,0.0,0.4,1.19,2.75,,0.0,11.49,N,N,"",N,N,14.0,2021.0,1.0,14.0,1,1.4099998,Fort Greene,West Village
851,Lyft,B02510,,2021-01-31T18:43:09.000Z,,2021-01-31T18:48:30.000Z,2021-01-31T19:06:36.000Z,41,51,10.047,1086,25.47,0.84,0.0,0.0,0.0,,0.0,20.25,N,N,N,N,N,18.0,2021.0,1.0,31.0,1,5.2199993,Central Harlem,Co-Op City
