index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
555,Uber,B02864,B02864,2021-01-03T11:02:26.000Z,2021-01-03T11:05:04.000Z,2021-01-03T11:05:16.000Z,2021-01-03T11:10:21.000Z,143,142,0.97,305,9.44,0.0,0.28,0.84,2.75,,0.0,6.8,N,N,"",N,N,11.0,2021.0,1.0,3.0,1,2.6399994,Lincoln Square West,Lincoln Square East
515,Uber,B02879,B02879,2021-01-28T06:50:14.000Z,2021-01-28T06:52:33.000Z,2021-01-28T06:52:51.000Z,2021-01-28T07:00:03.000Z,75,237,2.01,432,10.07,0.0,0.3,0.89,2.75,,0.0,5.84,N,N,"",N,N,6.0,2021.0,1.0,28.0,1,4.2299995,East Harlem South,Upper East Side South
949,Uber,B02877,B02877,2021-01-28T11:25:51.000Z,2021-01-28T11:27:58.000Z,2021-01-28T11:28:16.000Z,2021-01-28T11:41:23.000Z,74,116,3.93,787,15.83,0.0,0.47,1.4,0.0,,0.0,10.93,N,N,"",N,N,11.0,2021.0,1.0,28.0,1,4.8999996,East Harlem North,Hamilton Heights
988,Lyft,B02510,,2021-01-10T01:39:33.000Z,,2021-01-10T01:43:29.000Z,2021-01-10T02:16:49.000Z,100,265,20.46,2000,43.17,0.69,1.32,3.89,2.75,,0.0,40.53,N,N,N,N,N,1.0,2021.0,1.0,10.0,1,2.6399994,Garment District,
254,Lyft,B02510,,2021-01-24T22:18:14.000Z,,2021-01-24T22:27:24.000Z,2021-01-24T22:32:43.000Z,138,70,0.871,319,6.74,0.0,0.2,0.6,0.0,,0.0,5.47,N,N,N,N,N,22.0,2021.0,1.0,24.0,0,1.27,LaGuardia Airport,East Elmhurst
593,Uber,B02867,B02867,2021-01-12T08:15:35.000Z,2021-01-12T08:20:07.000Z,2021-01-12T08:20:13.000Z,2021-01-12T08:28:15.000Z,254,174,1.37,482,11.04,0.0,0.33,0.98,0.0,,0.0,6.55,N,N,"",N,N,8.0,2021.0,1.0,12.0,1,4.49,Williamsbridge/Olinville,Norwood
419,Uber,B02871,B02871,2021-01-01T15:59:47.000Z,2021-01-01T16:03:29.000Z,2021-01-01T16:03:51.000Z,2021-01-01T16:13:03.000Z,197,258,2.15,552,12.95,0.0,0.39,1.15,0.0,,0.0,11.56,N,N,"",N,Y,15.0,2021.0,1.0,1.0,1,1.3899994,Richmond Hill,Woodhaven
518,Lyft,B02510,,2021-01-17T14:22:23.000Z,,2021-01-17T14:30:48.000Z,2021-01-17T14:36:15.000Z,89,85,0.964,327,6.5,0.0,0.2,0.58,0.0,,0.0,5.47,N,N,N,N,N,14.0,2021.0,1.0,17.0,0,1.0300002,Flatbush/Ditmas Park,Erasmus
148,Lyft,B02510,,2021-01-15T18:23:02.000Z,,2021-01-15T18:26:37.000Z,2021-01-15T18:45:22.000Z,165,26,3.214,1125,15.67,0.24,0.48,1.41,0.0,,0.0,12.99,N,N,N,N,N,18.0,2021.0,1.0,15.0,1,2.6800003,Midwood,Borough Park
738,Uber,B02875,B02875,2021-01-09T23:30:31.000Z,2021-01-09T23:33:21.000Z,2021-01-09T23:35:21.000Z,2021-01-10T00:00:17.000Z,42,100,7.73,1496,31.09,0.0,0.93,2.76,2.75,,0.0,21.05,N,N,"",N,N,23.0,2021.0,1.0,9.0,1,10.040001,Central Harlem North,Garment District
764,Lyft,B02510,,2021-01-20T15:40:14.000Z,,2021-01-20T15:42:21.000Z,2021-01-20T16:00:15.000Z,91,188,2.489,1074,11.39,0.0,0.34,1.01,0.0,,0.0,11.75,N,N,N,N,N,15.0,2021.0,1.0,20.0,1,-0.35999966,Flatlands,Prospect-Lefferts Gardens
223,Uber,B02878,B02878,2021-01-28T23:58:45.000Z,2021-01-29T00:02:19.000Z,2021-01-29T00:03:41.000Z,2021-01-29T00:09:01.000Z,55,55,1.15,320,7.12,0.0,0.21,0.63,0.0,,0.0,5.4,N,N,"",N,N,23.0,2021.0,1.0,28.0,1,1.7199998,Coney Island,Coney Island
603,Uber,B02878,B02878,2021-01-21T16:10:36.000Z,2021-01-21T16:11:27.000Z,2021-01-21T16:11:36.000Z,2021-01-21T17:05:43.000Z,143,259,12.16,3247,41.81,0.0,1.27,3.76,2.75,,0.0,40.58,N,N,"",N,N,16.0,2021.0,1.0,21.0,1,1.2299995,Lincoln Square West,Woodlawn/Wakefield
825,Uber,B02836,B02836,2021-01-09T02:34:41.000Z,2021-01-09T02:36:48.000Z,2021-01-09T02:38:48.000Z,2021-01-09T02:48:05.000Z,247,169,1.02,557,8.41,0.0,0.25,0.75,0.0,,0.0,5.79,N,N,"",N,N,2.0,2021.0,1.0,9.0,1,2.62,West Concourse,Mount Hope
86,Uber,B02870,B02870,2021-01-07T07:32:17.000Z,2021-01-07T07:37:33.000Z,2021-01-07T07:39:32.000Z,2021-01-07T07:52:03.000Z,47,250,3.82,751,15.3,0.0,0.46,1.36,0.0,,0.0,12.09,N,N,"",N,N,7.0,2021.0,1.0,7.0,0,3.21,Claremont/Bathgate,Westchester Village/Unionport
