index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
783,Uber,B02870,B02870,2021-01-15T10:19:58.000Z,2021-01-15T10:21:53.000Z,2021-01-15T10:22:20.000Z,2021-01-15T10:45:45.000Z,236,261,8.78,1405,23.01,0.0,0.71,2.1,2.75,,0.0,21.44,N,N,"",N,N,10.0,2021.0,1.0,15.0,1,1.5699997,Upper East Side North,World Trade Center
527,Uber,B02864,B02864,2021-01-28T23:34:03.000Z,2021-01-28T23:37:37.000Z,2021-01-28T23:38:06.000Z,2021-01-28T23:49:39.000Z,28,197,3.53,693,11.89,0.0,0.36,1.06,0.0,,0.0,9.69,N,N,"",N,N,23.0,2021.0,1.0,28.0,1,2.2000008,Briarwood/Jamaica Hills,Richmond Hill
352,Uber,B02836,B02836,2021-01-04T10:15:15.000Z,2021-01-04T10:16:42.000Z,2021-01-04T10:17:08.000Z,2021-01-04T10:23:44.000Z,186,170,1.36,396,8.12,0.0,0.24,0.72,2.75,,0.0,5.4,N,N,"",N,N,10.0,2021.0,1.0,4.0,1,2.7199998,Penn Station/Madison Sq West,Murray Hill
855,Uber,B02617,B02617,2021-01-21T14:10:58.000Z,2021-01-21T14:13:06.000Z,2021-01-21T14:13:15.000Z,2021-01-21T14:25:30.000Z,7,7,1.44,735,8.63,0.0,0.26,0.77,0.0,,0.0,7.74,N,N,"",N,N,14.0,2021.0,1.0,21.0,1,0.89000034,Astoria,Astoria
52,Lyft,B02510,,2021-01-31T12:32:47.000Z,,2021-01-31T12:36:23.000Z,2021-01-31T12:49:13.000Z,71,189,2.485,770,11.14,0.0,0.3,0.88,0.0,,0.0,9.21,N,N,N,N,N,12.0,2021.0,1.0,31.0,1,1.9300003,East Flatbush/Farragut,Prospect Heights
311,Uber,B02883,B02883,2021-01-04T08:43:07.000Z,2021-01-04T08:50:58.000Z,2021-01-04T08:51:07.000Z,2021-01-04T09:05:14.000Z,18,259,5.55,847,14.28,0.0,0.43,1.27,0.0,,0.0,14.71,N,N,"",N,N,8.0,2021.0,1.0,4.0,0,-0.4300003,Bedford Park,Woodlawn/Wakefield
732,Lyft,B02510,,2021-01-24T21:22:18.000Z,,2021-01-24T21:33:22.000Z,2021-01-24T22:04:20.000Z,205,129,11.468,1858,45.6,0.0,1.37,4.05,0.0,,0.0,34.18,N,N,N,N,N,21.0,2021.0,1.0,24.0,0,11.419998,Saint Albans,Jackson Heights
472,Uber,B02864,B02864,2021-01-01T19:12:53.000Z,2021-01-01T19:14:40.000Z,2021-01-01T19:15:03.000Z,2021-01-01T19:37:13.000Z,184,75,9.75,1330,20.93,6.12,0.81,2.4,0.0,,0.0,21.89,N,N,"",N,N,19.0,2021.0,1.0,1.0,1,-0.9599991,Pelham Bay Park,East Harlem South
283,Lyft,B02510,,2021-01-04T12:40:26.000Z,,2021-01-04T12:43:48.000Z,2021-01-04T13:10:43.000Z,7,97,9.422,1615,33.03,0.0,0.99,2.93,0.0,,0.0,23.98,N,N,N,N,N,12.0,2021.0,1.0,4.0,1,9.049999,Astoria,Fort Greene
766,Uber,B02872,B02872,2021-01-07T00:04:32.000Z,2021-01-07T00:09:04.000Z,2021-01-07T00:11:04.000Z,2021-01-07T00:43:22.000Z,14,102,18.48,1938,41.98,0.0,1.26,3.73,0.0,,0.0,36.61,N,N,"",N,N,0.0,2021.0,1.0,7.0,0,5.369999,Bay Ridge,Glendale
749,Lyft,B02510,,2021-01-10T01:21:45.000Z,,2021-01-10T01:24:31.000Z,2021-01-10T01:41:05.000Z,159,78,3.135,994,15.51,0.0,0.47,1.38,0.0,,0.0,11.8,N,N,N,N,N,1.0,2021.0,1.0,10.0,1,3.71,Melrose South,East Tremont
397,Lyft,B02510,,2021-01-18T23:07:00.000Z,,2021-01-18T23:13:31.000Z,2021-01-18T23:18:17.000Z,247,247,0.861,286,7.25,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N,23.0,2021.0,1.0,18.0,0,1.7800002,West Concourse,West Concourse
911,Uber,B02765,B02765,2021-01-25T10:23:02.000Z,2021-01-25T10:24:57.000Z,2021-01-25T10:26:17.000Z,2021-01-25T10:42:14.000Z,182,136,4.66,957,16.51,0.0,0.5,1.47,0.0,,0.0,13.15,N,N,"",N,N,10.0,2021.0,1.0,25.0,1,3.3600006,Parkchester,Kingsbridge Heights
257,Lyft,B02510,,2021-01-28T09:42:25.000Z,,2021-01-28T09:49:10.000Z,2021-01-28T10:23:26.000Z,68,37,7.178,2056,35.74,4.08,1.19,3.53,2.75,,0.0,25.18,N,N,N,N,N,9.0,2021.0,1.0,28.0,0,10.560001,East Chelsea,Bushwick South
806,Lyft,B02510,,2021-01-29T13:48:28.000Z,,2021-01-29T13:52:17.000Z,2021-01-29T14:11:07.000Z,107,236,3.27,1130,16.2,0.0,0.49,1.44,2.75,,0.0,13.09,N,N,N,N,N,13.0,2021.0,1.0,29.0,1,3.1100006,Gramercy,Upper East Side North
0,Uber,B02878,B02878,2021-01-09T14:24:31.000Z,2021-01-09T14:25:24.000Z,2021-01-09T14:26:27.000Z,2021-01-09T14:42:20.000Z,90,229,2.22,953,14.41,0.0,0.43,1.28,2.75,,0.0,10.42,N,N,"",N,N,14.0,2021.0,1.0,9.0,1,3.9899998,Flatiron,Sutton Place/Turtle Bay North
886,Lyft,B02510,,2021-01-17T16:20:10.000Z,,2021-01-17T16:23:54.000Z,2021-01-17T16:34:57.000Z,217,17,1.133,663,8.04,0.0,0.24,0.71,0.0,,0.0,6.81,N,N,N,N,N,16.0,2021.0,1.0,17.0,1,1.23,South Williamsburg,Bedford
512,Lyft,B02510,,2021-01-18T11:59:27.000Z,,2021-01-18T12:05:39.000Z,2021-01-18T12:18:29.000Z,243,74,4.601,770,17.01,0.34,0.52,1.54,0.0,,3.0,11.56,N,N,N,N,N,11.0,2021.0,1.0,18.0,0,8.45,Washington Heights North,East Harlem North
221,Uber,B02871,B02871,2021-01-30T13:41:24.000Z,2021-01-30T13:47:40.000Z,2021-01-30T13:47:49.000Z,2021-01-30T14:04:37.000Z,188,97,3.06,1008,15.38,0.0,0.46,1.36,0.0,,0.0,11.82,N,N,"",N,N,13.0,2021.0,1.0,30.0,0,3.5600004,Prospect-Lefferts Gardens,Fort Greene
493,Uber,B02880,B02880,2021-01-02T11:39:53.000Z,2021-01-02T11:40:34.000Z,2021-01-02T11:42:35.000Z,2021-01-02T11:49:43.000Z,226,260,1.04,428,7.94,0.0,0.24,0.72,0.0,,0.0,6.35,N,N,"",N,N,11.0,2021.0,1.0,2.0,1,1.5900002,Sunnyside,Woodside
122,Uber,B02682,B02682,2021-01-07T19:02:14.000Z,2021-01-07T19:07:43.000Z,2021-01-07T19:08:02.000Z,2021-01-07T19:23:24.000Z,140,74,2.85,922,14.22,0.0,0.43,1.26,2.75,,0.0,10.86,N,N,"",N,N,19.0,2021.0,1.0,7.0,1,3.3600006,Lenox Hill East,East Harlem North
868,Uber,B02878,B02878,2021-01-18T08:13:28.000Z,2021-01-18T08:16:09.000Z,2021-01-18T08:16:32.000Z,2021-01-18T08:33:05.000Z,146,161,3.61,993,16.31,0.0,0.49,1.45,2.75,,3.15,12.29,N,N,"",N,N,8.0,2021.0,1.0,18.0,1,7.169999,Long Island City/Queens Plaza,Midtown Center
212,Uber,B02864,B02864,2021-01-22T19:21:18.000Z,2021-01-22T19:27:42.000Z,2021-01-22T19:28:46.000Z,2021-01-22T19:47:40.000Z,61,76,3.66,1134,15.9,0.0,0.48,1.41,0.0,,0.0,13.53,N,N,"",N,N,19.0,2021.0,1.0,22.0,0,2.37,Crown Heights North,East New York
866,Uber,B02875,B02875,2021-01-28T20:50:53.000Z,2021-01-28T20:54:40.000Z,2021-01-28T20:55:04.000Z,2021-01-28T21:08:19.000Z,152,142,5.04,795,13.67,0.0,0.43,1.26,2.75,,0.0,20.56,N,N,"",N,Y,20.0,2021.0,1.0,28.0,1,-6.8899994,Manhattanville,Lincoln Square East
368,Uber,B02682,B02682,2021-01-16T09:13:51.000Z,2021-01-16T09:15:15.000Z,2021-01-16T09:16:26.000Z,2021-01-16T09:32:13.000Z,186,75,4.18,947,18.84,0.0,0.57,1.67,2.75,,0.0,12.54,N,N,"",N,N,9.0,2021.0,1.0,16.0,1,6.3,Penn Station/Madison Sq West,East Harlem South
507,Uber,B02866,B02866,2021-01-27T15:37:19.000Z,2021-01-27T15:39:01.000Z,2021-01-27T15:41:01.000Z,2021-01-27T15:58:21.000Z,230,137,2.18,1040,18.26,0.0,0.55,1.62,2.75,,0.0,11.12,N,N,"",N,N,15.0,2021.0,1.0,27.0,1,7.1400003,Times Sq/Theatre District,Kips Bay
