index_trip,hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,hour,year,month,day,on_time_pickup,uber_sales,pickup_zone,delivery_zone
79,Uber,B02764,B02764,2021-01-31T04:15:28.000Z,2021-01-31T04:21:16.000Z,2021-01-31T04:23:17.000Z,2021-01-31T04:30:27.000Z,208,250,1.19,430,8.69,0.0,0.26,0.77,0.0,,0.0,5.99,N,N,"",N,N,4.0,2021.0,1.0,31.0,0,2.6999998,Schuylerville/Edgewater Park,Westchester Village/Unionport
210,Lyft,B02510,,2021-01-15T18:03:09.000Z,,2021-01-15T18:08:30.000Z,2021-01-15T18:22:34.000Z,262,170,3.122,844,11.14,0.0,0.33,0.99,2.75,,0.0,10.53,N,N,N,N,N,18.0,2021.0,1.0,15.0,1,0.6100006,Yorkville East,Murray Hill
505,Uber,B02872,B02872,2021-01-24T20:22:47.000Z,2021-01-24T20:26:06.000Z,2021-01-24T20:26:24.000Z,2021-01-24T20:42:05.000Z,168,127,5.62,941,21.02,0.0,0.63,1.87,0.0,,0.0,14.08,N,N,"",N,N,20.0,2021.0,1.0,24.0,1,6.9400005,Mott Haven/Port Morris,Inwood
16,Lyft,B02510,,2021-01-15T13:18:52.000Z,,2021-01-15T13:21:15.000Z,2021-01-15T13:40:37.000Z,56,130,5.667,1162,22.41,0.0,0.67,1.99,0.0,,3.0,17.85,N,N,N,N,Y,13.0,2021.0,1.0,15.0,1,7.5599995,Corona,Jamaica
942,Uber,B02878,B02878,2021-01-12T13:13:53.000Z,2021-01-12T13:16:43.000Z,2021-01-12T13:18:45.000Z,2021-01-12T13:55:19.000Z,205,108,15.88,2194,46.3,0.0,1.39,4.11,0.0,,0.0,35.87,N,N,"",N,N,13.0,2021.0,1.0,12.0,1,10.43,Saint Albans,Gravesend
402,Lyft,B02510,,2021-01-26T07:44:02.000Z,,2021-01-26T07:54:30.000Z,2021-01-26T08:11:35.000Z,262,170,3.48,1025,14.88,0.0,0.45,1.32,2.75,,0.0,12.45,N,N,N,N,N,7.0,2021.0,1.0,26.0,0,2.4300003,Yorkville East,Murray Hill
63,Uber,B02872,B02872,2021-01-22T05:51:34.000Z,2021-01-22T05:53:11.000Z,2021-01-22T05:54:06.000Z,2021-01-22T06:09:50.000Z,78,41,5.18,944,17.8,0.0,0.53,1.58,0.0,,0.0,13.62,N,N,"",N,N,5.0,2021.0,1.0,22.0,1,4.1799994,East Tremont,Central Harlem
768,Uber,B02765,B02765,2021-01-23T07:44:14.000Z,2021-01-23T07:45:33.000Z,2021-01-23T07:47:33.000Z,2021-01-23T07:53:56.000Z,180,197,1.21,383,6.68,0.0,0.2,0.59,0.0,,1.0,5.66,N,N,"",N,N,7.0,2021.0,1.0,23.0,1,2.02,Ozone Park,Richmond Hill
725,Uber,B02888,B02888,2021-01-12T10:14:56.000Z,2021-01-12T10:17:31.000Z,2021-01-12T10:17:57.000Z,2021-01-12T10:53:55.000Z,39,206,19.01,2158,47.19,6.12,1.6,4.73,0.0,,0.0,39.03,N,N,"",N,N,10.0,2021.0,1.0,12.0,1,8.16,Canarsie,Saint George/New Brighton
642,Uber,B02877,B02877,2021-01-24T09:10:33.000Z,2021-01-24T09:10:49.000Z,2021-01-24T09:12:08.000Z,2021-01-24T09:29:51.000Z,100,24,5.19,1063,21.01,0.0,0.64,1.89,2.75,,0.0,16.77,N,N,"",N,N,9.0,2021.0,1.0,24.0,1,4.24,Garment District,Bloomingdale
835,Uber,B02875,B02875,2021-01-30T16:52:07.000Z,2021-01-30T16:57:25.000Z,2021-01-30T16:58:14.000Z,2021-01-30T17:13:55.000Z,261,164,2.93,941,16.98,0.0,0.51,1.51,2.75,,0.0,12.33,N,N,"",N,N,16.0,2021.0,1.0,30.0,0,4.6499996,World Trade Center,Midtown South
864,Lyft,B02510,,2021-01-29T16:53:37.000Z,,2021-01-29T16:56:17.000Z,2021-01-29T16:59:46.000Z,246,50,1.166,209,7.66,0.12,0.23,0.69,2.75,,0.0,5.47,N,N,N,N,N,16.0,2021.0,1.0,29.0,1,2.19,West Chelsea/Hudson Yards,Clinton West
774,Uber,B02764,B02764,2021-01-25T06:40:23.000Z,2021-01-25T06:42:41.000Z,2021-01-25T06:43:10.000Z,2021-01-25T06:54:38.000Z,243,235,1.9,688,11.08,0.0,0.33,0.98,0.0,,0.0,7.85,N,N,"",N,N,6.0,2021.0,1.0,25.0,1,3.23,Washington Heights North,University Heights/Morris Heights
508,Uber,B02871,B02871,2021-01-30T14:46:30.000Z,2021-01-30T14:48:21.000Z,2021-01-30T14:50:21.000Z,2021-01-30T15:08:47.000Z,160,95,2.8,1106,11.58,0.0,0.35,1.03,0.0,,0.0,12.35,N,N,"",N,N,14.0,2021.0,1.0,30.0,1,-0.77000046,Middle Village,Forest Hills
490,Lyft,B02510,,2021-01-31T12:36:56.000Z,,2021-01-31T12:40:46.000Z,2021-01-31T12:47:16.000Z,228,227,0.741,390,7.26,0.0,0.22,0.64,0.0,,0.0,5.47,N,N,N,N,N,12.0,2021.0,1.0,31.0,1,1.7900004,Sunset Park West,Sunset Park East
852,Uber,B02887,B02887,2021-01-16T11:15:47.000Z,2021-01-16T11:20:32.000Z,2021-01-16T11:20:44.000Z,2021-01-16T11:28:16.000Z,33,97,1.11,452,7.91,0.0,0.24,0.7,0.0,,0.0,5.39,N,N,"",N,N,11.0,2021.0,1.0,16.0,1,2.52,Brooklyn Heights,Fort Greene
253,Uber,B02764,B02764,2021-01-20T08:41:32.000Z,2021-01-20T08:45:55.000Z,2021-01-20T08:46:22.000Z,2021-01-20T08:59:23.000Z,216,197,2.22,781,11.36,0.0,0.34,1.01,0.0,,0.0,8.98,N,N,"",N,N,8.0,2021.0,1.0,20.0,1,2.38,South Ozone Park,Richmond Hill
723,Lyft,B02510,,2021-01-17T07:42:18.000Z,,2021-01-17T07:43:10.000Z,2021-01-17T08:06:07.000Z,88,89,9.285,1377,24.64,2.54,0.82,2.41,2.75,,0.0,21.84,N,N,N,N,N,7.0,2021.0,1.0,17.0,1,2.7999992,Financial District South,Flatbush/Ditmas Park
650,Lyft,B02510,,2021-01-15T19:53:53.000Z,,2021-01-15T19:58:07.000Z,2021-01-15T20:07:24.000Z,61,35,1.301,557,8.04,0.0,0.24,0.71,0.0,,0.0,6.11,N,N,N,N,N,19.0,2021.0,1.0,15.0,1,1.9299998,Crown Heights North,Brownsville
330,Lyft,B02510,,2021-01-22T23:28:58.000Z,,2021-01-22T23:31:05.000Z,2021-01-22T23:44:48.000Z,69,47,1.115,823,7.29,0.75,0.24,0.71,0.0,,0.0,8.13,N,N,N,N,N,23.0,2021.0,1.0,22.0,1,-0.84000015,East Concourse/Concourse Village,Claremont/Bathgate
929,Uber,B02883,B02883,2021-01-08T07:09:42.000Z,2021-01-08T07:11:19.000Z,2021-01-08T07:12:38.000Z,2021-01-08T07:15:57.000Z,160,198,0.54,199,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,7.0,2021.0,1.0,8.0,1,2.5099998,Middle Village,Ridgewood
327,Lyft,B02510,,2021-01-27T17:27:32.000Z,,2021-01-27T17:29:46.000Z,2021-01-27T17:47:04.000Z,141,137,2.961,1038,13.24,0.0,0.4,1.18,2.75,,0.0,11.98,N,N,N,N,N,17.0,2021.0,1.0,27.0,1,1.2600002,Lenox Hill West,Kips Bay
80,Uber,B02764,B02764,2021-01-21T10:10:52.000Z,2021-01-21T10:13:50.000Z,2021-01-21T10:14:10.000Z,2021-01-21T10:50:34.000Z,91,37,6.07,2184,30.23,0.0,0.91,2.68,0.0,,0.0,24.98,N,N,"",N,N,10.0,2021.0,1.0,21.0,1,5.25,Flatlands,Bushwick South
139,Lyft,B02510,,2021-01-20T17:49:43.000Z,,2021-01-20T17:57:38.000Z,2021-01-20T18:05:48.000Z,42,74,1.863,490,9.83,0.0,0.29,0.87,0.0,,2.0,6.17,N,N,N,N,N,17.0,2021.0,1.0,20.0,0,5.66,Central Harlem North,East Harlem North
213,Lyft,B02510,,2021-01-14T20:43:26.000Z,,2021-01-14T20:46:43.000Z,2021-01-14T20:59:22.000Z,17,25,2.466,759,12.43,0.0,0.37,1.1,0.0,,0.0,9.1,N,N,N,N,N,20.0,2021.0,1.0,14.0,1,3.33,Bedford,Boerum Hill
804,Lyft,B02510,,2021-01-23T17:16:35.000Z,,2021-01-23T17:18:32.000Z,2021-01-23T17:52:16.000Z,230,265,17.584,2024,39.78,22.09,1.68,0.0,0.0,,0.0,40.88,N,N,N,N,N,17.0,2021.0,1.0,23.0,1,-1.1000023,Times Sq/Theatre District,
840,Uber,B02764,B02764,2021-01-18T14:45:41.000Z,2021-01-18T14:47:12.000Z,2021-01-18T14:48:02.000Z,2021-01-18T14:55:16.000Z,78,78,1.45,434,7.91,0.0,0.24,0.7,0.0,,0.0,5.4,N,N,"",N,N,14.0,2021.0,1.0,18.0,1,2.5099998,East Tremont,East Tremont
328,Uber,B02764,B02764,2021-01-30T14:24:22.000Z,2021-01-30T14:24:38.000Z,2021-01-30T14:25:45.000Z,2021-01-30T14:45:00.000Z,130,63,7.22,1155,22.99,0.0,0.69,2.04,0.0,,0.0,17.64,N,N,"",N,N,14.0,2021.0,1.0,30.0,1,5.3500004,Jamaica,Cypress Hills
497,Uber,B02865,B02865,2021-01-04T10:32:03.000Z,2021-01-04T10:35:23.000Z,2021-01-04T10:35:23.000Z,2021-01-04T10:45:37.000Z,50,166,3.33,614,9.42,0.0,0.4,0.89,2.75,,1.4,8.82,N,N,"",N,N,10.0,2021.0,1.0,4.0,1,2.0,Clinton West,Morningside Heights
13,Uber,B02884,B02884,2021-01-17T10:28:01.000Z,2021-01-17T10:32:00.000Z,2021-01-17T10:32:09.000Z,2021-01-17T10:57:59.000Z,220,158,11.77,1550,26.24,0.0,0.8,2.38,2.75,,0.0,25.95,N,N,"",N,N,10.0,2021.0,1.0,17.0,1,0.289999,Spuyten Duyvil/Kingsbridge,Meatpacking/West Village West
379,Uber,B02887,B02887,2021-01-15T22:48:59.000Z,2021-01-15T22:55:09.000Z,2021-01-15T22:55:49.000Z,2021-01-15T23:00:31.000Z,254,254,1.01,282,6.33,0.0,0.19,0.56,0.0,,0.0,5.39,N,N,"",N,N,22.0,2021.0,1.0,15.0,0,0.94000006,Williamsbridge/Olinville,Williamsbridge/Olinville
169,Uber,B02764,B02764,2021-01-06T21:36:29.000Z,2021-01-06T21:38:00.000Z,2021-01-06T21:40:00.000Z,2021-01-06T21:50:38.000Z,137,4,2.57,638,9.66,0.0,0.29,0.86,2.75,,0.0,8.18,N,N,"",N,N,21.0,2021.0,1.0,6.0,1,1.4799995,Kips Bay,Alphabet City
